qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
techqa_DEV_Q146,"Gettting error CRIMC1020E: zip im.properties not found during BPM Fix Pack install During the BPM 7.5.1.2 Fix Pack install from the IBM Installation Manager, error window pop up with:

CRIMC1020E: zip im.properties 1.0.0.200911091101 not found ERROR: `zip im.properties 1.0.0.200911091101` not found in [path to sca.1.0.1.17.fp]. CRIMC1020E: zip config.registry 1.0.0.200911092301 not found
……

How can I resolve this error to complete the Fix Pack installation?",ace_packed_160,chunk_packed_160,0.21210625512949985,0.20381555693818978,0.21067951284377362,0.27157591779239965,0.0,160,2,0.0,0.04444444444444444,160,2,0.0,0.015384615384615385,158,2,0.0,0.04411764705882353
techqa_DEV_Q206,"Why does nco_confpack -export fail with the message ""Tool in menu but not found""? 

I tried to export OMNIbus configuration using nco_confpack command and I get the following message:

Tool in menu but not found, menu: AlertsMenu, tool: Close

I've also tried using it with -list command and I get the same error.

Why is this happening?",chunk_packed_160,ace_packed_160,0.28125,0.28125,0.28125,0.29268292682926833,0.42857142857142855,151,2,0.0,0.0,154,2,0.0,0.030303030303030304,159,2,0.0,0.0
techqa_DEV_Q292,"Content Engine System Health Page page doesn't reflect correctly, Fixed Content Advise and Storage Area showing unavailable. Content Engine System Health Page page doesn't reflect correctly, Fixed Content Advise and Storage Area showing unavailable. ",ace_packed_160,chunk_packed_160,0.20384735733006015,0.2178146559400091,0.22923161564459182,0.26127371641230634,0.25,156,3,0.0,0.0,156,3,0.0,0.0,157,3,0.0,0.0
techqa_DEV_Q098,"Help with Security Bulletin: Multiple Vulnerabilities identified in IBM Java SDK affect WSRR and WSRR Studio 

I need to understand details regarding Security Bulletin: Multiple Vulnerabilities identified in IBM® Java SDK affect WebSphere Service Registry and Repository and WebSphere Service Registry and Repository Studio.

This is related to CVEID:
CVE-2018-2633

Where can I find this information?",ace_packed_160,ace_focused_160,0.2008535836275016,0.21138011678876323,0.204257369186737,0.25276937309394715,0.0,158,1,0.0,0.0,159,2,0.0,0.0,150,2,0.0,0.0
techqa_DEV_Q039,"How do I upgrade my virtual DataPower Appliance from 5.0 firmware to 6.0+ firmware? When attempting to upgrade my Virtual DataPower Appliance from 5.0.0.8 firmware version to 6.0+ firmware versions, I receive a failure message. ",ace_focused_160,ace_packed_160,0.1780234519828662,0.19219624538776223,0.18461140304045642,0.21692335032856527,0.25,235,1,0.0,0.0,149,2,0.0,0.0,155,2,0.0,0.0
techqa_DEV_Q029,Recurrent RES StaleConnectionException How to prevent rule execution failing because of recurrent StaleConnectionException on ODM 8.8 Rule Execution Server? ,ace_packed_160,chunk_packed_160,0.1842808000891401,0.1972562798065798,0.20016475376795767,0.21743730427108443,0.6666666666666666,154,2,0.0,0.10738255033557045,156,2,0.0,0.027777777777777776,156,2,0.0,0.027777777777777776
techqa_DEV_Q032,IBM Content Navigator v2.0.3 is adding a .dat extension to a CSV file during Download action on a document. IBM Content Navigator v2.0.3 is adding a .dat extension to a CSV file during Download action on a document. Why is this the case?,ace_packed_160,ace_focused_160,0.2781529887503543,0.29918506670852973,0.3105963681786551,0.4355072127914831,0.25,154,3,0.0,0.06666666666666667,158,3,0.0,0.0,159,2,0.0,0.06779661016949153
techqa_DEV_Q246,What is the latest version of the Log File Agent? What is the latest version of the Log File Agent?,ace_packed_160,ace_focused_160,0.20517573698172534,0.18829953134329755,0.21171229257666016,0.35199424975413895,0.42857142857142855,152,3,0.0,0.0,150,3,0.0,0.0,143,3,0.0,0.1111111111111111
techqa_DEV_Q065,How do I enable my Applications to show up in the App Health view for the WAS agent? How do I enable my Applications to show up in the App Health view for the WAS agent?,ace_packed_160,ace_focused_160,0.18124844229832018,0.18101309969825446,0.17833030225599594,0.21432421880546304,0.1111111111111111,159,2,0.0,0.0,156,4,0.0,0.0,155,3,0.0,0.0
techqa_DEV_Q015,"DFHTS0001 0C4 AKEA at offset 3A1E in DFHTSPT Why is my CICS region getting message DFHTS0001 reporting an abend 0C4/AKEA at offset X'3A1E' in DFHTSPT? My CICS region was running normally and eventually received this abend.
",ace_packed_160,chunk_packed_160,0.20191479797909442,0.21280970899568163,0.21542055576928995,0.2693952764055175,0.6666666666666666,144,2,0.0,0.05882352941176471,157,3,0.0,0.02985074626865672,158,3,0.0,0.028169014084507046
techqa_DEV_Q126,"Why is WebSphere MQ connection failing when enabling SSL with AMQ9640 SSLPEER peer name error? Why is WebSphere MQ connection failing when enabling SSL with AMQ9640 SSLPEER peer name error?
example client side error:com.ibm.mq.jmqi.JmqiException: CC=2;RC=2399;
 
AMQ9640: SSL invalid peer name, channel '?',
 
attribute 'OID.0.9.2342.19200300.100.1.3 (x2)'.",ace_packed_160,ace_packed_160,0.2051411036367516,0.26167449017989275,0.23858306511461572,0.34643721250852705,0.42857142857142855,149,3,0.0,0.05084745762711864,154,4,0.0,0.08333333333333333,152,2,0.0,0.05084745762711864
techqa_DEV_Q182,"Help with Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IIB and WMB 

I need to understand details regarding ""Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IBM Integration Bus and WebSphere Message Broker"" This is related to
CVE-2017-10115
CVE-2017-10116
CVE-2017-10109
CVE-2017-10108

Where can I find this information?",ace_packed_160,chunk_packed_160,0.1993376366323383,0.21656245889224143,0.2052111189487253,0.29710786372382303,0.42857142857142855,144,2,0.0,0.0,149,2,0.0,0.0,159,3,0.0,0.0
techqa_DEV_Q099,Is ITCAM Agent for WebSphere Applications 7.2.0.0.7 available? Is ITCAM Agent for WebSphere Applications 7.2.0.0.7 available? ,ace_packed_160,ace_packed_160,0.21903011944569,0.20393507833555402,0.2193205154615239,0.2883407966460949,0.6666666666666666,160,3,0.0,0.0,159,3,0.0,0.0,159,3,0.0,0.0
techqa_DEV_Q084,"Is ITCAM for J2EE 7.1.1 agent supported on RHEL7.x? 

When I try to install IBM Tivoli Composite Application Manager Agent for J2EE V7.1.1.0,Linux on x86, English (CN0PKEN) on RHEL 7.2 64-bits

I am getting the following error message:

install.sh failure: KCI1138E could not determine the machine's architecture.

Is ITCAM for J2EE 7.1.1 supported on RHEL7?
",chunk_packed_160,ace_packed_160,0.23673111265698615,0.24515602099052097,0.24318883352490298,0.24526539591563595,0.6666666666666666,153,2,0.0,0.0,130,2,0.0,0.0,138,3,0.0,0.0
techqa_DEV_Q101,Help with Security Bulletin: WMB and IIB Toolkit cannot connect to a remote WMB broker or IIB node with a TLS-compliant cipher (CVE-2015-0118) I need to understand details regarding Security Bulletin: WebSphere Message Broker Toolkit and IBM Integration Toolkit cannot connect to a remote WebSphere Message Broker broker or IBM Integration Bus node with a TLS-compliant cipher (CVE-2015-0118). Where can I find this information?,ace_packed_160,ace_packed_160,0.1873644336618087,0.188789406354614,0.18583241262290565,0.26884987590669485,0.42857142857142855,154,2,0.0,0.0,151,3,0.0,0.0,159,2,0.0,0.0
techqa_DEV_Q016,"How to configure DC to look on a different App server for the SSP? 

I have a single Application server with the RES console installed, and then a separate application server with the XU, the ssp ear, etc. on that one. Each app server is configured separately with respective ports. for example, mgmt server (with the RES console only) has port 8000, and the runtime server (with all of the runtime components) has port 9000.

The problem I am running into is the following:

When I am trying to run a DVS test suite from Decision Center against RES, (my server endpoint in Decision Center is configured as http://hostname:port/res)

I am getting a ""the host and port are responsive but the ""/testing/sspService"" cannot be found. This is expected if it is looking on the same server as the RES console since the application (ssp) is not deployed there.

However, I cannot seem to configure the RES console to not assume that the ssp is running on the same port.",chunk_packed_160,chunk_packed_160,0.2533867848180781,0.2699261962959645,0.26603992296732704,0.23868872150533674,0.25,155,2,0.0,0.0,158,2,0.0,0.0,156,2,0.0,0.0
techqa_DEV_Q056,"When I try to deploy an application on a cluster, why is it throwing an ADMA8019E error in the admin console? The application is being deployed at the cluster scope, but my namespace bindings are defined at the cell scope. The error I'm seeing in the admin console is:

ADMA8019E: The resources that are assigned to the application are beyond the deployment target scope. Resources are within the deployment target scope if they are defined at the cell, node, server, or application level when the deployment target is a server, or at the cell, cluster, or application level when the deployment target is a cluster. Assign resources that are within the deployment target scope of the application or confirm that these resources assignments are correct as specified.

I don't see any actual issue with how the JNDI lookup is occurring once the application is deployed. Should I be concerned about this error?
",chunk_packed_160,chunk_packed_160,0.21225149851500685,0.24547955038008554,0.2328732316641075,0.2088242636437725,0.1111111111111111,157,2,0.0,0.04166666666666666,154,2,0.0,0.013986013986013986,155,2,0.0,0.0
techqa_DEV_Q069,"Why is my MQ client application getting error AMQ9050 regarding  SYSTEM.PROTECTION.POLICY.QUEUE ? Failing to connect from a MQ client application to a MQ server queue manager that does not have MQ AMS (Advanced Message Security) component installed. 
Example: MQ v8 client trying to connect to a remote qmgr running MQ v7.0.1.x, getting 
error AMQ9050 regarding SYSTEM.PROTECTION.POLICY.QUEUE.",ace_packed_160,ace_focused_160,0.19716817001654466,0.22326876034092155,0.19929214381237498,0.25950004849651687,0.42857142857142855,160,3,0.0,0.02631578947368421,160,3,0.0,0.02631578947368421,147,2,0.0,0.1282051282051282
techqa_DEV_Q163,"How to fix XAER_RMFAIL messages in WebSphere Portal's SystemOut.log? SystemOut.log contains various exceptions with caused by statements like:
Caused by: com.ibm.db2.jcc.am.SqlTransactionRollbackException: DB2 SQL
Error: SQLCODE=-911, SQLSTATE=40001, SQLERRMC=68, DRIVER=4.14.88 
and: 
Caused by: com.ibm.db2.jcc.am.SqlException: [jcc][t4][2041][11392] [4.14.88] Error executing XAResource.commit(). Server returned XAER_RMFAIL. ERRORCODE=-4203, SQLSTATE=null ",chunk_packed_160,ace_packed_160,0.2060002369077889,0.23485540373934455,0.22497359187577048,0.1948251952843699,0.42857142857142855,160,3,0.0,0.013986013986013986,151,3,0.0,0.013986013986013986,160,3,0.0,0.013986013986013986
techqa_DEV_Q033,Limitations of sylog-TCP log target using DataPower Gateways I am trying to configure a log target using type syslog-TCP. It seems that the payload is getting truncated when I try to record custom logs to it using log-action. Why is this? How can I workaround it. ,chunk_packed_160,ace_packed_160,0.21284162555658465,0.20605855083352417,0.22036954102232165,0.24219745613023766,0.25,155,2,0.0,0.0,149,3,0.0,0.04938271604938272,156,3,0.0,0.048780487804878044
techqa_DEV_Q007,"Which Socket Gateway should I be using with Netcool Omnibus (NOI) ? Which Socket Gateway should I be using with Netcool Omnibus (NOI) ?

There are 2 versions of the gateway; nco-g-socket-java-2_0 and nco-g-socket-10_0 Users may be confused what version they should download or use ",ace_packed_160,ace_focused_160,0.19672131147540983,0.20259740259740258,0.19672131147540983,0.26489361702127656,0.6666666666666666,136,1,0.0,0.0,136,1,0.0,0.0,131,2,0.0,0.05405405405405406
techqa_DEV_Q119,Why does the Dataserver service change from Healthy to Vulnerable after logging into StoredIQ Application Stack? Why does the Dataserver service change from Healthy to Vulnerable after logging into StoredIQ Application Stack? ,ace_packed_160,ace_packed_160,0.26028245206831213,0.31992521906335136,0.3065807177148805,0.4374483372159116,0.1111111111111111,156,2,0.0,0.03636363636363636,151,4,0.0,0.06779661016949153,160,4,0.0,0.06779661016949153
techqa_DEV_Q020,ODR OOM issue I got ODR OOM after upgrading the WAS to v8553. No configuration or traffic load changing. Is there any known way to solve the problem? ,ace_packed_160,ace_packed_160,0.17181408952555574,0.18837385014589605,0.1774979579570041,0.22361916503243573,0.25,159,3,0.0,0.0,158,3,0.0,0.0,160,2,0.0,0.0
techqa_DEV_Q181,"Get all data that\'s registred today Version: 
MxLoader 4.7.4
                        

Problem:
Is it possible to do something like this:
reportdate >= TODAY()?

I cant get it to work but i would like to get all the data that has been registred today today.  
",chunk_packed_160,ace_packed_160,0.18943857181782744,0.19663433471601252,0.20191739849725454,0.19397980290930728,0.1111111111111111,157,3,0.0,0.0,153,2,0.0,0.0,158,3,0.0,0.0
techqa_DEV_Q283,"Hello - I recently installed SPSS 20, my temporary period for running spss has expired, I am in need of the actual license code to fully install. my Lock code is: 4-20C30 Hello - I recently installed SPSS 20, my temporary period for running spss has expired, I am in need of the actual license code to fully install. my Lock code is: 4-20C30 . please help! ",ace_packed_160,ace_focused_160,0.20513623393183722,0.22312772066429154,0.21911659874888606,0.2540499280058087,0.42857142857142855,159,4,0.0,0.0,158,5,0.0,0.0,149,4,0.0,0.0
techqa_DEV_Q288,"Is Java 8 supported for BPM? 

I understand that support for Java 6 on WebSphere Application Server is ending April 2018, see: http://www-01.ibm.com/support/docview.wss?uid=swg21999583

Now I can switch to Java 7. But what about Java 8? Does BPM 8.5.6 support Java 8?",chunk_packed_160,ace_focused_160,0.23634074957544277,0.25076437720852857,0.25811135439579624,0.2466719637300736,0.6666666666666666,158,2,0.0,0.0,146,2,0.0,0.0,138,2,0.0,0.0
techqa_DEV_Q236,"Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect API Connect I need to understand details regarding Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect API Connect (CVE-2016-5546, CVE-2016-5548, CVE-2016-5549, CVE-2016-5547, CVE-2016-2183, CVE-2017-3511). Where can I find this information? ",ace_focused_160,ace_focused_160,0.18689959740174394,0.19018334570735654,0.18820842416842143,0.30163440093766936,0.1111111111111111,181,1,0.0,0.0,158,2,0.0,0.0,153,2,0.0,0.0
techqa_DEV_Q063,"Hide a page in dotedit step  I am working on datacap 8.1 version. I have 2 pages in a batch. Page 1 with status as 1, Page 2 with status as 20. Both are of same page type. In verification step (dotedit) I want to hide the page which is with status 20. I have given status 20 in ignored page status in web administrator for verify. But still when I navigate through pages in dotedit batch view the respective panel is loading. I am able to submit the batch even if I have one page in a batch with 20 as status.

Is there any way to delete the page (we have multiple same type of pages in a batch) from dotedit based on the page status? ",chunk_packed_160,chunk_packed_160,0.23218155056348871,0.23714655156243292,0.24022745954097674,0.21434322898806019,0.42857142857142855,155,3,0.0,0.0,156,3,0.0,0.0,159,2,0.0,0.0
techqa_DEV_Q134,"I am receiving AC power supply failures on my DataPower 9235 appliance. How can I resolve this? 

I am observing the following errors on my DataPower 9235 device:

[failure] Power supply '1' has no AC input power, or is not present. [failure] Power supply '2' has no AC input power, or is not present.
Do i need to replace the power supplies?",ace_packed_160,ace_focused_160,0.2349806358634921,0.2775802774760183,0.26348596377456046,0.3078510625968145,0.42857142857142855,159,3,0.0,0.0,159,2,0.0,0.048,156,1,0.0,0.048
techqa_DEV_Q049,"Why am I getting a DSRA7019W message when I try to use the Oracle 10g driver in WAS 8.5.5.x? I am getting the following message when I configure my WAS 8.5.5.x datasource to use the Oracle 10g driver:
DSRA7019W: Oracle10gDataStoreHelper or a subclass of it must be used when configuring WebSphere DataSources to run using Oracle 10g jdbc driver.
How can I resolve this issue?",chunk_packed_160,chunk_packed_160,0.2026846882475683,0.20221012488178328,0.2023533360638134,0.22386543955599064,0.42857142857142855,157,3,0.0,0.06944444444444443,157,2,0.0,0.057971014492753624,158,3,0.0,0.029629629629629624
techqa_DEV_Q066,Help with Action required for IIIB V9 and WMB V8 Hypervisor Editions for security vulnerabilities in Red Hat Linux I need to understand details regarding Action required for IBM Integration Bus Hypervisor Edition V9.0 and WebSphere Message Broker Hypervisor Edition V8.0 for security vulnerabilities in Red Hat Linux. Where can I find this information? ,ace_packed_160,chunk_packed_160,0.29288952608479557,0.2833333333333333,0.29307869390794383,0.36428571428571427,0.1111111111111111,88,1,0.0,0.09836065573770492,134,1,0.0,0.06557377049180328,153,2,0.0,0.03333333333333333
techqa_DEV_Q001,"What can be done about ""Too many open files"" messages in the DASH systemOut? What can be done about ""Too many open files"" messages in the DASH systemOut log on an AIX box?",ace_packed_160,ace_focused_160,0.18162027252792257,0.18124227130563417,0.1854445705966437,0.26342014874917935,0.6666666666666666,158,3,0.0,0.048192771084337345,159,4,0.0,0.04848484848484848,154,3,0.0,0.04848484848484848
techqa_DEV_Q073,"What should I do if I observed ""ghost queue building up"" issue? There are lots of ghost queues in the system, which have already took up most of file system space. What can I do under such situation?
",chunk_packed_160,ace_focused_160,0.18176303036509456,0.2159266101876287,0.2236401731683247,0.1887266286014326,0.0,158,2,0.0,0.0,159,3,0.0,0.0,160,3,0.0,0.008474576271186442
techqa_DEV_Q019,"Help with Security Bulletin : Multiple vulnerabilities in IBM Java Runtime affect IIB and WMB (CVE-2015-0138) I need to understand details regarding Security Bulletin : Multiple vulnerabilities in IBM Java Runtime affect IBM Integration Bus and WebSphere Message Broker (CVE-2015-0138). This is also commonly referenced as “FREAK: Factoring Attack on RSA-EXPORT keys"" TLS/SSL client and server vulnerability. Where can I find this information? ",ace_packed_160,chunk_packed_160,0.20300398135864817,0.21560458485111317,0.2156988183816954,0.31908419031146046,0.25,129,1,0.0,0.0,150,2,0.0,0.0,150,2,0.0,0.0
techqa_DEV_Q184,"Why am I seeing ""CWSXM0100E: Multiple replies have been produced for a single request flow in module"" ? We are building a simple mediation module, consisting only of the request flow. The mediation module has one service invoke calling an external service through web service binding. Upon testing the process, we observe see that the service invoke is being called twice. There is no Fan-in or fan -out in the request flow. Below is the error: ""Caused by: com.ibm.wsspi.sibx.mediation.flow.MediationRuntimeException: CWSXM1023E: Exception when calling flow action: CWSXM0100E: Multiple replies have been produced for a single request flow in module"" ",chunk_packed_160,ace_packed_160,0.2570692084082675,0.25471573590592206,0.27111764719560827,0.24394614629194722,0.6666666666666666,157,2,0.0,0.0,153,2,0.0,0.0,173,1,0.0,0.0
techqa_DEV_Q275,Jobtask long description How do I modify the JP sheet to include the JOBTASK Long description in the query.  I have tried JOBTASK.DESCRIPTION.DESCRIPTION_LONGDESCRITION and other combinations but they do not seem to work. ,chunk_packed_160,ace_focused_160,0.21753222138489853,0.27236098796920405,0.25437440979713055,0.24259614285472172,0.25,158,3,0.0,0.0,160,2,0.0,0.0,157,2,0.0,0.06837606837606838
techqa_DEV_Q105,"Help with Action required for IIB H.E. V9 & WMB H.E. V8 for security vulnerabilities in Red Hat Linux 

I need to understand details regarding Action required for IBM Integration Bus Hypervisor Edition V9.0 and WebSphere Message Broker Hypervisor Edition V8.0 for security vulnerabilities in Red Hat Linux.

This is related to CVEIDs:
CVE-2018-1000001
CVE-2017-16997
CVE-2017-1000408
CVE-2017-1000409
CVE-2017-17426

Where can I find this information?",chunk_packed_160,ace_packed_160,0.3004228087650367,0.2884267482124543,0.2874788924843554,0.29448749574118754,0.42857142857142855,124,1,0.0,0.0,96,1,0.0,0.0,127,1,0.0,0.0
techqa_DEV_Q067,"BPM AppTarget startup hangs during startup 

During startup of the apptarget, JVM hangs with the following messages

[9/8/14 14:11:01:709 CDT] 0000001f wle W com.lombardisoftware.server.core.GroupCore getAllGroups() CWLND0004W - The system has been waiting for the group replication lock to be released for the last 10 minutes. [9/8/14 14:11:32:810 CDT] 00000022 ThreadMonitor W WSVR0605W: Thread ""server.startup : 0"" (0000001f) has been active for 654582 milliseconds and may be hung. There is/are 1 thread(s) in total in the server that may be hung. at java.lang.Thread.sleep(Native Method) at java.lang.Thread.sleep(Thread.java:896) at com.lombardisoftware.server.core.GroupCore.getAllGroups(GroupCore.java:545) at com.lombardisoftware.server.ejb.security.SecurityCore.listAllGroups(SecurityCore.java:566) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:60) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:37) at java.lang.reflect.Method.invoke(Method.java:611) ... [9/8/14 14:21:02:662 CDT] 0000001f wle W com.lombardisoftware.server.core.GroupCore getAllGroups() CWLND0004W - The system has been waiting for the group replication lock to be released for the last 20 minutes. [9/8/14 14:31:03:193 CDT] 0000001f wle W com.lombardisoftware.server.core.GroupCore getAllGroups() CWLND0004W -The system has been waiting for the group replication lock to be released for the last 30 minutes. [9/8/14 14:41:03:749 CDT] 0000001f wle W com.lombardisoftware.server.core.GroupCore getAllGroups() CWLND0004W -The system has been waiting for the group replication lock to be released for the last 40 minutes.",chunk_packed_160,ace_packed_160,0.22782271330606113,0.23674440052186424,0.24543687677992532,0.23137686579022199,0.1111111111111111,146,2,0.0,0.05357142857142857,133,2,0.0,0.05357142857142857,140,2,0.0,0.05357142857142857
techqa_DEV_Q017,Can I perform a silent install of fix packs for IIB or WMB Toolkit? How do I perform a silent install of fix packs for IBM Integration Bus (IIB) or WebSphere Message Broker (WMB) Toolkit?,ace_packed_160,ace_packed_160,0.17598621506309306,0.20583665671176254,0.1869703614697632,0.2432895781942223,0.1111111111111111,160,3,0.0,0.0,156,3,0.0,0.0,159,2,0.0,0.0
techqa_DEV_Q303,"Why are the users unable to login to Web GUI 8.1 after I modify timeout to 2147483647 in security.xml file ? 

I followed the Web GUI 8.1 reference guide here to switching off the session timeout

http://www-01.ibm.com/support/knowledgecenter/SSSHTQ_8.1.0/com.ibm.netcool_OMNIbus.doc_8.1.0/webtop/wip/task/web_adm_settimeout.html

After I edited /config/cells/JazzSMNode01Cell/security.xml file, modified timeout setting to 2147483647, users are not able to login anymore.",chunk_packed_160,chunk_packed_160,0.2089958238900118,0.25548029661276284,0.24338957944770784,0.215305903172627,0.25,158,2,0.0,0.03669724770642201,158,3,0.0,0.0,157,2,0.0,0.0
techqa_DEV_Q241,"When and why Apache Storm process of ITNM creating db2 files in /tmp? 

When and why should the following files be generated ?

＞-rwxrwxrwx poll ncoadmin /opt/IBM/tivoli/netcool/var/precision/storm/workers/74089823-da35-4f8e-85e4-1454a928eee2/tmp/connlicj.bin

＞-rwxrwxrwx poll ncoadmin /opt/IBM/tivoli/netcool/var/precision/storm/workers/74089823-da35-4f8e-85e4-1454a928eee2/tmp/jccdiag.log

＞-rwxrwxrwx poll ncoadmin /opt/IBM/tivoli/netcool/var/precision/storm/workers/74089823-da35-4f8e-85e4-1454a928eee2/tmp/license.lock

＞-rwxrwxrwx poll ncoadmin /opt/IBM/tivoli/netcool/var/precision/storm/workers/74089823-da35-4f8e-85e4-1454a928eee2/tmp/serverlist.lock",chunk_packed_160,ace_packed_160,0.18288916053171428,0.20988078888827238,0.22704723994323822,0.20959563182727736,0.1111111111111111,160,2,0.0,0.0,152,2,0.0,0.0,152,2,0.0,0.0
techqa_DEV_Q154,"Why are some Datatypes corrupt after Impact cluster failover/failback ? 

Running Impact 7.1.0.11. The symptom is whenever Impact does a failover, a couple DataTypes
turn out empty.

I've checked the type files before and after Impact failover and the difference happens in the property

*.SQL.USERPARAMETERS

This property no longer exists for the corrupted datatypes"".
",chunk_packed_160,chunk_packed_160,0.20668185843446843,0.2243682797698463,0.22806729976131884,0.1957220021245051,0.25,151,2,0.0,0.0,153,3,0.0,0.0,160,3,0.0,0.0
techqa_DEV_Q239,"Cannot launch RFT 8.2 

Hello.

Could anyone can help to see why I cannot launch RFT 8.2? When I launch RFT. I get an error message--""An error has occurred. See the log file..."" I check the log file. It shows

!SESSION Mon Nov 04 12:46:16 CST 2013 ------------------------------------------
!ENTRY org.eclipse.equinox.launcher 4 0 2013-11-04 12:46:16.359
!MESSAGE Exception launching the Eclipse Platform:
!STACK
java.lang.ClassNotFoundException: org.eclipse.core.runtime.adaptor.EclipseStarter
    at java.net.URLClassLoader.findClass(URLClassLoader.java:423)
    at java.lang.ClassLoader.loadClass(ClassLoader.java:653)
    at java.lang.ClassLoader.loadClass(ClassLoader.java:619)
    at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:616)
    at org.eclipse.equinox.launcher.Main.basicRun(Main.java:574)
    at org.eclipse.equinox.launcher.Main.run(Main.java:1407)
    at org.eclipse.equinox.launcher.Main.main(Main.java:1383)

If I launch RFT with -clean or -vm option, the same phenomenon occurs.",ace_packed_160,ace_packed_160,0.24239666972844542,0.25762298362361274,0.2505285601600112,0.28573115803674615,0.42857142857142855,182,1,0.0,0.0,157,2,0.0,0.0625,157,2,0.0,0.0425531914893617
techqa_DEV_Q021,"How to refresh a DataPower WebService Proxy which WSDL got changed? I have made changes to a WSDL stored in DP local filesystem.

How can I make the WSP reflect this change since DataPower Gateway 7.1.0 WebService Proxy WebGUI doesn't offer the ""Refresh"" button anymore?

Is there a best practice to refresh the WSP if I modified my WSDL?",chunk_packed_160,ace_packed_160,0.22808460268997902,0.21814348279057133,0.23492301162377743,0.23682278157015607,0.6666666666666666,155,2,0.0,0.060606060606060615,155,2,0.0,0.12,157,2,0.0,0.08421052631578947
techqa_DEV_Q112,"Why does nco_confpack -export fail with the message ""Tool in menu but not found""? I tried to export OMNIbus configuration using nco_confpack command and I get the following message:
Tool in menu but not found, menu: AlertsMenu, tool: Close
I've also tried using it with -list command and I get the same error. ",chunk_packed_160,ace_packed_160,0.2704225352112676,0.2704225352112676,0.2704225352112676,0.28846153846153844,0.6666666666666666,151,2,0.0,0.0,154,2,0.0,0.14545454545454545,159,2,0.0,0.0
techqa_DEV_Q141,"Why is OCR is putting multiple lines on one line? I am running an APT application, and multiple detail lines are getting put on a single line within my .TXT file.  Is there something I can do about this? ",ace_packed_160,ace_packed_160,0.1935206161748328,0.19843206769148264,0.20249557836650903,0.22586556839244015,0.6666666666666666,157,2,0.0,0.0,160,3,0.0,0.05555555555555556,158,3,0.0,0.024096385542168676
techqa_DEV_Q284,"iLMT - incomplete virtualisation hierarchy 

this query is regarding support case 1109598 that has been raised.

If we set up an account is this providing access to information for other accounts/servers where we use the same ESX hosts for multiple customers. What specifically is being asked in terms of logical structure and permissions of the account?",ace_packed_160,ace_packed_160,0.19068066581966547,0.21076267752130562,0.209753451137759,0.242408543995964,0.1111111111111111,159,3,0.0,0.0,151,4,0.0,0.0,152,4,0.0,0.0
techqa_DEV_Q308,"Suppose I can well describe my problem and my symptoms - what is the best way to find a matching solution or a known code fix (APAR)? Suppose I can well describe my problem and my symptoms - what is the best way to find a matching solution or a known code fix (APAR), in particular if I want to void opening a PMR.",ace_packed_160,ace_focused_160,0.19016521296498623,0.1877360761157747,0.20219240897527005,0.2300000227536756,0.0,159,3,0.0,0.010471204188481674,156,2,0.0,0.010471204188481674,159,3,0.0,0.039999999999999994
techqa_DEV_Q242,IBM Support Assistant data collector for BPM What can I use to obtain some standard information in order to debug my IBM Business Process Manager environment? ,ace_packed_160,chunk_packed_160,0.18233425967172368,0.19159772696120803,0.18465320204585595,0.2962257975792345,0.42857142857142855,159,2,0.0,0.11538461538461538,144,3,0.0,0.07692307692307691,160,3,0.0,0.07692307692307691
techqa_DEV_Q179,Help with Security Bulletin: Vulnerabilities in OpenSSL affect WebSphere MQ 5.3 and MQ 8 for HPE NonStop Server (CVE-2017-3735) I need to understand details regarding Security Bulletin: Vulnerabilities in OpenSSL affect WebSphere MQ 5.3 and MQ 8 for HPE NonStop Server (CVE-2017-3735). Where can I find this information?,ace_packed_160,ace_packed_160,0.20232558139534884,0.20232558139534884,0.20232558139534884,0.2815384615384615,0.6666666666666666,158,2,0.0,0.0,138,2,0.0,0.0,138,2,0.0,0.0
techqa_DEV_Q261,"Why is the reload() not clearing the attribute cache so I can see my newly updated LDAP data in real time? You are leveraging the reload() functionality as described in the blog post:
  https://www.ibm.com/developerworks/community/blogs/PortalL2Thoughts/entry/how_to_programatically_refresh_data_from_ldap64?lang=en

to refresh the attribute cache after a change has been made to data within your LDAP. The purpose of this reload() is to update the data in real time on the Portal server. You discover that you are calling the reload(); however, the newly updated data is not immediately available to the application. Why is that?
",chunk_packed_160,ace_focused_160,0.21270994594616383,0.2147423278538129,0.22944663419805245,0.21043700410251248,0.25,156,3,0.0,0.0,156,2,0.0,0.05714285714285715,151,2,0.0,0.0810810810810811
