qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_280_tokens,chunk_packed_280_doc_count,chunk_packed_280_em,chunk_packed_280_f1,bm25_packed_280_tokens,bm25_packed_280_doc_count,bm25_packed_280_em,bm25_packed_280_f1,hybrid_packed_280_tokens,hybrid_packed_280_doc_count,hybrid_packed_280_em,hybrid_packed_280_f1,ace_packed_280_tokens,ace_packed_280_doc_count,ace_packed_280_em,ace_packed_280_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5a80c01855429938b61421b8,Who was the head coach of the Georgia Tech football team that finished the regular season with the same record as the 1981 team?,ace_focused_220,ace_focused_220,0.31089641484488406,0.28681645566971214,0.3084628375130096,0.36031584495483926,0.1111111111111111,270,4,0.0,0.0,276,5,0.0,0.0,265,4,0.0,0.5,278,5,0.0,0.5,215,4,0.0,0.5
5ab2b61d5542991669774065,Who did the actor who played a bellhop in Dead Heat on a Merry-Go-Round play in Star Wars?,chunk_packed_280,ace_focused_220,0.35768651408272045,0.3979771703578665,0.397452926812638,0.3586985072796516,0.25,268,4,0.0,0.0,275,5,0.0,0.0,273,5,0.0,0.0,253,5,0.0,0.0,219,4,0.0,0.0
5ae8167b55429952e35eaa06,What 1876 battle featured the Other Magpie?,ace_focused_220,ace_focused_220,0.29327438599822875,0.3048600827147497,0.30358220816633713,0.45184642979133716,0.42857142857142855,274,4,1.0,1.0,277,5,1.0,1.0,272,5,1.0,1.0,271,5,1.0,1.0,220,5,1.0,1.0
5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",ace_focused_220,bm25_packed_280,0.32651614340407553,0.31472966108204725,0.3358332312982093,0.3665747541526089,0.42857142857142855,279,5,0.0,0.0,263,5,0.0,0.5714285714285715,276,5,0.0,0.0,254,5,0.0,0.0,190,5,0.0,0.0
5ac2610455429951e9e68592,"How many exhibition games has the basketball team with which Louis Dunbar played, played? ",chunk_packed_280,hybrid_packed_280,0.255012112300424,0.25890003591755817,0.2647050634596191,0.26961799472370873,0.42857142857142855,276,5,0.0,0.5,279,5,0.0,0.0,267,5,0.0,0.5,265,5,0.0,0.0,193,5,0.0,0.0
5a7c827e55429907fabeefa7,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,ace_focused_220,ace_focused_220,0.35546035658195596,0.3587817020879198,0.35860128969177063,0.4233343272975816,0.42857142857142855,273,5,0.0,0.0,273,5,0.0,0.0,273,5,0.0,0.0,253,5,0.0,0.0,208,4,0.0,0.0
5a81711455429938b614233e,"Are both ""Cooking Light"" and ""Vibe"" magazines?",ace_focused_220,ace_focused_220,0.2795493707051003,0.19682343740538644,0.26297864899527695,0.3661826297769464,0.42857142857142855,276,5,0.0,0.0,280,5,0.0,0.0,276,5,0.0,0.0,268,5,0.0,0.0,220,5,0.0,0.0
5adfd0d655429942ec259b4e,What is the name of the process used by a company that is located in New Jersey and invented Hexachrome?,chunk_packed_280,ace_focused_220,0.2870136898754706,0.26834720434003306,0.28495916621922446,0.2588485200309679,0.42857142857142855,271,5,0.0,0.0,272,5,0.0,0.0,273,5,0.0,0.0,274,5,0.0,0.0,213,4,0.0,0.0
5adc85b855429944faac24e9,Who is an Australian philosopher that inspired Living High and Letting Die?,ace_focused_220,ace_focused_220,0.31839858083758155,0.3557994681623494,0.3647172767729855,0.3732055150820185,0.6666666666666666,268,4,0.0,0.0,267,5,0.0,0.0,271,5,0.0,0.0,268,5,0.0,0.0,204,4,1.0,1.0
5abfde655542997719eab6f2,Does the band God Lives Underwater or the band The Dear Hunter come from a larger state?,ace_focused_220,ace_focused_220,0.2724210732078123,0.28277741929227285,0.2812991900014316,0.37186360628173565,0.42857142857142855,266,5,0.0,0.0,270,5,0.0,0.0,279,5,0.0,0.0,272,8,0.0,0.0,208,6,0.0,0.0
5a72953b5542994cef4bc357,What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?,ace_focused_220,chunk_packed_280,0.3077279606579466,0.23798749981417455,0.2919104419996085,0.3976900320643212,0.42857142857142855,261,4,1.0,1.0,270,5,0.0,0.0,269,5,0.0,0.0,268,4,0.0,0.0,214,4,0.0,0.0
5ab989f755429970cfb8eb38,The creators of the product designation TSR 2002 was the first to publish what kind of game?,ace_packed_280,ace_focused_220,0.2629599725082098,0.26554483077909763,0.2664633756752673,0.3251788990412072,0.6666666666666666,233,5,0.0,0.0,254,5,1.0,1.0,234,5,1.0,1.0,270,5,0.0,0.0,213,4,1.0,1.0
5ae2133e554299495565d9e3,The first female correspondent for Inside the NFL was replaced by who on the show American Ninja Warrior?,ace_focused_220,chunk_packed_280,0.2918273795310532,0.31546245956324137,0.31109199413592953,0.3451853704603457,0.25,279,5,1.0,1.0,277,5,0.0,0.0,278,5,0.0,0.0,269,5,0.0,0.0,220,5,0.0,0.0
5a82d71555429966c78a6a94,Were the Tundra Mine and Negus Mine located in the same country?,chunk_packed_280,ace_focused_220,0.30662680862573866,0.30192583726557964,0.3065834339441994,0.3127204047208029,0.42857142857142855,280,5,0.0,0.0,274,5,0.0,0.0,280,5,0.0,0.0,280,5,0.0,0.0,210,5,0.0,0.0
5ae1c3cd554299492dc91b87,"In what English district is the town Digby, Victoria may be named after?",ace_focused_220,ace_focused_220,0.31992848064088153,0.34705943755944113,0.3355813027398434,0.40281752062701204,1.0,272,5,0.0,0.6666666666666666,272,5,0.0,0.6666666666666666,272,5,0.0,0.6666666666666666,279,5,0.0,0.6666666666666666,202,4,0.0,0.6666666666666666
5ac2583b55429951e9e68565,"Who has more scope of profession, Brian G. Hutton or Xawery Żuławski?",chunk_packed_280,ace_focused_220,0.2978627635344797,0.28238056641503856,0.30756232694541447,0.2857575361778567,0.25,280,5,1.0,1.0,275,5,1.0,1.0,187,5,1.0,1.0,188,5,1.0,1.0,170,5,1.0,1.0
5a82a55955429966c78a6a70,Who acquired a luxury hotel and casino in Las Vegas? ,ace_focused_220,ace_focused_220,0.29718009909993104,0.33257637482464125,0.3014654528679714,0.38749824806831656,0.6666666666666666,277,5,0.0,0.0,267,5,0.0,0.0,265,5,0.0,0.0,277,5,0.0,0.0,209,5,0.0,0.0
5ae5dae2554299546bf82fa4,"Faruk Halibegovic was born in what city that is the capital and largest city of Bosnia and Herzegovina with a population of 275,524?",ace_focused_220,ace_focused_220,0.3350339152377865,0.3111195044941967,0.34753590541597196,0.4267363291378693,0.6666666666666666,278,5,1.0,1.0,259,5,1.0,1.0,257,5,1.0,1.0,266,5,1.0,1.0,215,5,1.0,1.0
5ac195455542991316484b40,"In what year did the man who shot the Chris Stockley, of The Dingoes, die?",chunk_packed_280,ace_focused_220,0.2632431477329784,0.3035278081201509,0.28726326634451355,0.2672985773868588,0.25,266,5,0.0,0.0,276,4,0.0,0.0,269,4,0.0,0.0,255,5,0.0,0.0,209,3,0.0,0.0
5ae785685542994a481bbd47,Reima Karppinen won a silver medal in the double sculls at the Rowing Championships held in what German city?,chunk_packed_280,ace_focused_220,0.31130328178161215,0.297906182224087,0.31134552675662097,0.33443936736816704,0.42857142857142855,278,5,0.0,0.0,279,5,0.0,0.0,268,5,0.0,0.0,272,5,1.0,1.0,208,4,1.0,1.0
5ae5429355429908b63265c5,In what year was the aviator in whose honour the Quai d'Auteuil was renamed born?,ace_focused_220,ace_focused_220,0.3068110914443799,0.36132179478354,0.35228529104486195,0.36511979322855687,0.42857142857142855,253,5,0.0,0.0,279,5,0.0,0.0,269,5,0.0,0.0,248,5,1.0,1.0,192,5,1.0,1.0
5a8ba60b554299240d9c205b,"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",ace_focused_220,ace_focused_220,0.3347453421045725,0.3723032369425924,0.3634018682174994,0.3967098023932878,0.6666666666666666,277,5,1.0,1.0,279,4,1.0,1.0,275,5,1.0,1.0,270,5,1.0,1.0,217,5,1.0,1.0
5a82f05255429966c78a6aa2,"Stanley ""Tookie"" Williams founded which African-American gang in Los Angeles, California in 1969?",ace_focused_220,ace_focused_220,0.2817886059180135,0.28663516485409296,0.2854063977252956,0.38729540685062663,0.6666666666666666,272,5,0.0,0.5,257,5,0.0,0.5,257,5,0.0,0.5,268,5,0.0,0.5,215,5,0.0,0.5
5abfea825542994516f45527,"Who directed the film that had ""The Distance"" in the soundtrack?",chunk_packed_280,ace_focused_220,0.29669571917684345,0.2917257209394424,0.29110872816009403,0.2910142455653303,0.25,276,5,0.0,0.0,278,5,0.0,0.0,278,5,0.0,0.0,279,5,0.0,0.0,217,4,0.0,0.0
5aba6f3e55429955dce3ee21,Li Yitong made her television debut on which network?,ace_focused_220,ace_focused_220,0.27024218729427896,0.2908385191815387,0.29024212623966605,0.30385918612519613,1.0,279,5,0.0,0.0,279,5,0.0,0.0,279,5,0.0,0.0,251,5,1.0,1.0,201,5,1.0,1.0
5ae113de55429901ffe4ad51,Berthold Louis Ullman died in a country that is approximately how many acres?,chunk_packed_280,ace_focused_220,0.2690546429809203,0.2636507038652089,0.270328710255478,0.29331488942040485,0.42857142857142855,268,5,0.0,0.0,269,5,0.0,0.0,279,5,0.0,0.0,278,5,0.0,0.0,209,5,0.0,0.0
5adce4f65542992c1e3a2474,What program responsible for the Health Insurance Portability and Accountability Act works with AHCCS?,ace_focused_220,hybrid_packed_280,0.25235954199509214,0.2624491721649054,0.26539270110642255,0.3218621155669751,0.6666666666666666,275,4,0.0,0.8333333333333334,267,4,0.0,0.8333333333333334,275,4,0.0,0.9090909090909091,276,5,0.0,0.0,195,4,0.0,0.8333333333333334
5ab27587554299449642c8af,Who described the captain of the winners of the 1964-65 European Cup Winners Cup as the best defender he had ever played against ?,ace_focused_220,chunk_packed_280,0.30445808394906126,0.2833690383311413,0.2913227835633514,0.33648017405866965,0.42857142857142855,265,4,1.0,1.0,270,3,0.0,0.0,270,3,0.0,0.0,263,4,0.0,0.0,205,4,0.0,0.0
5a7323ad5542994cef4bc476,"Which musician is older, Chantal Claret or Max Green?",ace_focused_220,ace_focused_220,0.28336569976775366,0.29436124460446206,0.29408444270061174,0.33994866277764,0.6666666666666666,274,5,0.0,0.0,263,5,0.0,0.0,264,5,0.0,0.0,280,5,0.0,0.0,211,5,0.0,0.0
5abc17555542993a06baf858,Lisa Howard had a role in the comedy that had music and lyrics by whom?,chunk_packed_280,bm25_packed_280,0.27067692767311424,0.2551814453037363,0.2820248424694062,0.2725051737126529,0.25,279,5,0.0,0.0,254,4,1.0,1.0,277,5,0.0,0.0,275,5,0.0,0.5,219,5,0.0,0.0
5ab9fe1255429939ce03dc40,What position did the current Leader of Fine Gael hold from 2016 until 2017?,ace_focused_220,ace_focused_220,0.30114313307414375,0.3020232053988622,0.29854720985773386,0.32036450310351516,1.0,280,5,0.0,0.36363636363636365,280,5,0.0,0.36363636363636365,280,5,0.0,0.36363636363636365,273,5,0.0,0.0,199,4,0.0,0.36363636363636365
5a8b6ac055429949d91db5a5,"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from which Jewish-American businessman?",ace_focused_220,ace_focused_220,0.305906130341567,0.3840980097626342,0.3446969741539996,0.3741140632566543,1.0,277,5,0.0,0.6666666666666666,279,5,0.0,0.6666666666666666,271,5,1.0,1.0,273,5,0.0,0.8,202,5,1.0,1.0
5a87136e5542991e771816b2,Does Il trovatore have less acts than La rondine,chunk_packed_280,ace_packed_280,0.2466523964825202,0.19323941587846083,0.24686046524855637,0.24938666046988173,0.42857142857142855,258,5,0.0,0.0,270,5,0.0,0.0,263,5,0.0,0.0,271,5,1.0,1.0,214,4,0.0,0.0
5abff0625542997ec76fd476,In what Mississippi county is the city that is located five miles west of the county seat of said county?,ace_focused_220,ace_packed_280,0.3069353606805144,0.3644918822358272,0.3623970701639034,0.39516934930302994,0.6666666666666666,238,5,0.0,0.6666666666666666,227,5,0.0,0.0,227,5,0.0,0.6666666666666666,184,5,0.0,0.6666666666666666,181,5,0.0,0.0
5a7526945542993748c897d2,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,ace_focused_220,ace_focused_220,0.28750854097617384,0.3125452692581695,0.3076019233290205,0.3552072389498743,0.25,275,5,0.0,0.0,267,5,0.0,0.0,263,5,0.0,0.0,272,5,0.0,0.0,198,3,0.0,0.0
5abc8620554299700f9d78e2,What type of media does Bitter Jester and Sicko have in common?,chunk_packed_280,ace_focused_220,0.2511414083766985,0.2552473283641052,0.2619609021444702,0.27388712098581763,0.42857142857142855,269,5,1.0,1.0,277,4,0.0,0.0,280,5,1.0,1.0,273,5,1.0,1.0,218,4,1.0,1.0
5a72a3c45542994cef4bc3ac,"What is the birth name of the woman that ""A Woman Called Moses"" is based on?",ace_focused_220,ace_focused_220,0.3034681966185229,0.31046628470158494,0.3119768702738194,0.3480060136860398,0.42857142857142855,279,4,0.0,0.0,272,5,0.0,0.0,272,4,0.0,0.0,262,4,0.0,0.0,211,4,0.0,0.0
5ac170af5542994d76dcce20,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?",chunk_packed_280,ace_focused_220,0.2715805914737673,0.27820814338831695,0.280537076999903,0.2959787643110646,0.6666666666666666,275,5,0.0,0.6666666666666666,256,5,0.0,0.6666666666666666,250,5,0.0,0.6666666666666666,275,5,0.0,0.6666666666666666,210,5,0.0,0.6666666666666666
5ae5f3bb5542996de7b71a7e,Which star of The Human Stain was born in 1937?,ace_focused_220,ace_focused_220,0.2854502751455922,0.2853932203981223,0.284059267245882,0.3578447098174704,0.42857142857142855,279,5,0.0,0.0,273,5,0.0,0.0,278,4,0.0,0.0,273,5,0.0,0.0,198,5,0.0,0.0
5a7f7ca25542994857a76747," Keith Konrad Slettedahl appeared on which season of ""How I Met Your Mother""?",chunk_packed_280,ace_focused_220,0.3772730631364929,0.377512263390956,0.3915865957579398,0.3629662113261377,0.25,279,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,278,5,0.0,0.0,205,4,0.0,0.0
5adca8375542990d50227cd4,"What year was the song that some critics compared to ""Fading"" released? ",ace_focused_220,ace_focused_220,0.24947094616408078,0.2659215918699789,0.2726233950713349,0.3036160423720211,0.25,278,5,0.0,0.0,278,4,0.0,0.0,279,5,0.0,0.0,279,4,0.0,0.0,209,4,0.0,0.0
5ac3e1075542995c82c4ac78,The Hip Hop Republican was credited with giving blacks emphasizing traditionalism and capitalism a sense of community during which presidential election?,chunk_packed_280,ace_focused_220,0.3400195203246903,0.4068724876125538,0.37855890649542356,0.35445142899730386,1.0,268,5,0.0,0.0,273,5,1.0,1.0,263,5,0.0,0.0,260,5,0.0,0.0,204,2,1.0,1.0
5a7db0915542990b8f503a30,"What German philosopher, economist and political theorist was Jakob Lukas Schabelitz a friend and associate of?",chunk_packed_280,ace_focused_220,0.3368502595648424,0.3630413213578382,0.35295587762228786,0.3455433941949884,1.0,278,5,0.0,0.0,273,5,0.0,0.0,264,5,1.0,1.0,280,5,1.0,1.0,204,5,1.0,1.0
5a81e04455429903bc27b9f9,What was the creator of the Moshulu Parkway known as?,chunk_packed_280,ace_focused_220,0.2543609909216058,0.21199455129558298,0.21178091399761634,0.2796368480860189,0.42857142857142855,271,5,0.0,0.0,264,3,0.0,0.0,255,3,0.0,0.0,265,4,0.0,0.0,201,4,0.0,0.0
5a8a573355429970aeb7029a,"The ""unofficial national anthem"" of Australia is the basis for the nickname of what soccer team?",chunk_packed_280,ace_focused_220,0.3340568877250726,0.29681452168741157,0.3451534948641589,0.3362620307346811,0.42857142857142855,272,5,0.0,0.0,280,4,0.0,0.0,266,4,0.0,0.0,258,5,0.0,0.0,202,4,0.0,0.0
5a75e60e55429976ec32bc88,During the Carnival in Rio de Janeiro who is the official singer of the samba school Mangueira?,ace_focused_220,ace_focused_220,0.2975490636561093,0.3065699792346103,0.30708458252928317,0.33696088658636153,0.6666666666666666,275,5,0.0,0.0,265,5,0.0,0.0,261,5,0.0,0.0,268,5,0.0,0.0,177,4,0.0,0.0
5abce73055429959677d6b34,Riaz-Ur-Rehman Saghar wrote songs for the Pakistani singer who has performed at what US venue?,chunk_packed_280,ace_focused_220,0.28903698615195206,0.3371452799310857,0.32204729249056774,0.3003977422038222,0.6666666666666666,270,5,0.0,0.0,262,5,0.0,0.0,264,5,0.0,0.0,261,5,0.0,0.0,204,5,0.0,0.0
5a87572d5542994846c1cd6b,WLMW is licensed to a city in which county?,ace_focused_220,ace_packed_280,0.24412954681227794,0.28086390953312634,0.29201151778326984,0.33127938539701296,0.42857142857142855,268,5,0.0,0.28571428571428575,275,5,0.0,0.0,275,5,0.0,0.0,260,5,0.0,0.3333333333333333,207,4,0.0,0.0
5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,ace_focused_220,ace_focused_220,0.32455629858052426,0.3121540846979429,0.33095329198943213,0.36795370995368687,0.42857142857142855,271,5,1.0,1.0,252,5,1.0,1.0,249,5,1.0,1.0,275,5,1.0,1.0,200,4,1.0,1.0
5a8d5f16554299585d9e37c5,"Which goalkeeper was nicknamed the ""Black Spider"", Turgay Şeren or Lev Yashin?",chunk_packed_280,ace_focused_220,0.29937456832462567,0.2977474904298917,0.3022088696486859,0.3262770627566246,0.6666666666666666,273,5,1.0,1.0,260,5,1.0,1.0,260,5,1.0,1.0,259,5,1.0,1.0,209,4,1.0,1.0
5ae7cea355429952e35ea9c1,"What is the name of the series who's first season was released on Netflix on September 22, 2016 and stars actor pronounced as John-a-kite?",ace_focused_220,ace_focused_220,0.3209739533087628,0.3299795708114195,0.3238181857040458,0.37769233331945307,0.42857142857142855,262,5,0.0,0.0,269,5,0.0,0.0,262,5,0.0,0.0,275,5,0.0,0.0,216,5,0.0,0.0
5ab600fb554299488d4d9a82,Under Which Stanmore born prime minister was John Gorton a serving minister? ,ace_packed_280,hybrid_packed_280,0.31301881402294846,0.306578529936091,0.31199329901649764,0.347101267470424,0.42857142857142855,224,5,0.0,0.0,279,5,0.0,0.0,245,5,1.0,1.0,267,5,0.0,0.0,210,5,0.0,0.0
5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,ace_focused_220,ace_focused_220,0.23142902997544534,0.23590841615919905,0.23668345395440465,0.36715824244948103,0.42857142857142855,272,5,1.0,1.0,277,5,1.0,1.0,279,5,1.0,1.0,270,5,0.0,0.0,211,4,1.0,1.0
5ade61fd554299728e26c704,Get Off is an album by a group using which style originating in NYC in the early 1970s?,chunk_packed_280,ace_focused_220,0.30991344782346925,0.3313915674886846,0.30599760308716306,0.33195928521144646,0.6666666666666666,256,5,1.0,1.0,272,5,1.0,1.0,262,5,1.0,1.0,276,5,1.0,1.0,216,5,1.0,1.0
5a73630655429901807db020,"Who was born first, Antonin Artaud or  Elizabeth Taylor?",ace_focused_220,ace_packed_280,0.25584609353641175,0.26336101266916134,0.2634706476931631,0.32053273336430377,0.6666666666666666,272,5,1.0,1.0,229,5,0.0,0.0,229,5,0.0,0.0,265,5,1.0,1.0,215,5,0.0,0.0
5ab916e155429919ba4e23a4,12 Years a Slave starred what British actor born 10 July 1977),ace_focused_220,ace_focused_220,0.2836099489484082,0.41734649842686733,0.3979977259977646,0.42060003716818195,0.25,271,5,0.0,0.5,259,5,0.0,0.5,259,5,0.0,0.5,267,5,0.0,0.5,217,4,0.0,0.5
5ae0af5555429945ae95941e,EMU Australia is best known for their unisex style boots that are typically made of what?,chunk_packed_280,ace_focused_220,0.2863259378209258,0.27272555352465444,0.28245642324895814,0.304953163803374,1.0,253,5,1.0,1.0,258,5,1.0,1.0,253,5,1.0,1.0,273,5,1.0,1.0,201,5,1.0,1.0
5a865bbf5542991e77181615,what movie starring Melissa McCarthy features a character named Slimer?,ace_focused_220,ace_packed_280,0.23308043590204552,0.20590248227961477,0.20954664926563096,0.27338335598888475,0.42857142857142855,258,5,0.0,0.0,260,5,0.0,0.0,260,5,0.0,0.0,278,5,0.0,0.5,214,5,0.0,0.4
5a8fa20555429918e830d298,"In 1967, there were how many active members in the organization whose first Grand Wizard was convicted for the 1966 murder of Vernon Dahmer? ",ace_focused_220,chunk_packed_280,0.23027486237433176,0.29205602539638365,0.2540848038843675,0.2538531495484065,1.0,272,5,0.0,0.8,279,5,0.0,0.0,272,5,0.0,0.8,275,4,0.0,0.0,203,4,0.0,0.0
5ab97cd0554299753720f81a,Elizabeth Austin wrote for a fitness magazine founded by who?,chunk_packed_280,ace_focused_220,0.2638954842996543,0.266396371260744,0.27352793938050507,0.2861498167596829,0.42857142857142855,273,5,1.0,1.0,273,5,1.0,1.0,273,5,1.0,1.0,269,5,1.0,1.0,215,5,1.0,1.0
5ae7ed9555429952e35ea9e6,The Italian surname Bellini is normally written after what names?,ace_focused_220,chunk_packed_280,0.3106331014512287,0.3230570089716709,0.2990193751615616,0.36457361754849293,1.0,273,5,1.0,1.0,279,5,0.0,0.0,273,5,1.0,1.0,249,5,0.0,0.0,212,5,0.0,0.5
5aded1595542995ec70e8f29,Juhi Parmar who appears in colors TV's high rated mythological show shani which premiered on November 7 2013 was born when?,ace_focused_220,ace_focused_220,0.296325004658074,0.3457484854520836,0.32798897725944554,0.3711703919653909,1.0,264,5,0.0,0.0,273,5,0.0,0.8571428571428571,264,5,0.0,0.0,262,5,0.0,0.8571428571428571,211,5,0.0,0.8571428571428571
5adc3aff5542996e685252eb,What star in the film Up at the Villa has earned the title of knighthood?,chunk_packed_280,ace_focused_220,0.34388782106223725,0.2909081278211946,0.32720342215874315,0.3450454735003633,0.42857142857142855,263,5,0.0,0.0,270,5,0.0,0.0,268,5,0.0,0.0,254,5,0.0,0.0,211,5,0.0,0.0
5ae2ee5e5542991a06ce990a,The 1st Virginia Regiment saw action at a battle that led to the departure of what Royal Governor?,ace_focused_220,ace_focused_220,0.27959040715615113,0.29152000077392237,0.29109013201071793,0.3283197814538015,0.42857142857142855,271,5,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,269,5,0.0,0.6666666666666666,220,3,0.0,0.6666666666666666
5a8e42d15542995a26add4a6,"Zhangye and Nan'an, Fujian are both located where?",chunk_packed_280,ace_focused_220,0.29303155062646336,0.30395214472547794,0.2917737350057332,0.298168377991083,0.6666666666666666,280,5,0.0,0.0,267,5,0.0,0.0,279,5,0.0,0.0,268,5,0.0,0.0,214,5,0.0,0.0
5a7a33a35542994f819ef14c,What is the middle name of the female MSNBC journalist critiqued on the Daily Howler?,ace_focused_220,ace_focused_220,0.2531437346731055,0.25940521710288394,0.26765663054262423,0.31906568304820093,1.0,272,5,0.0,0.0,275,4,0.0,0.0,276,5,0.0,0.0,271,5,0.0,0.0,220,5,0.0,0.0
5ae69fa755429908198fa66c,Jeff Bhasker won a Grammy Award for a song that was the fourth single from what studio album?,ace_focused_220,ace_focused_220,0.25428207823522064,0.23994792972675955,0.2501899302607898,0.2948644148609503,0.6666666666666666,274,5,0.0,0.0,275,4,0.0,0.0,272,5,0.0,0.0,279,5,0.0,0.0,216,5,0.0,0.0
5a7e279d5542995ed0d166b5,What is the population of the birth city of Daniela Scalia?,ace_focused_220,ace_focused_220,0.2798367208212964,0.23107633769538502,0.27737475788558413,0.31432712351946723,0.25,270,4,0.0,0.0,265,4,0.0,0.0,270,5,0.0,0.0,273,5,0.0,0.0,207,5,0.0,0.0
5a79c6a55542994bb9457091,"What prolific English engineer, who died on 15 December 1857, contributed to the advent of the hot air engine by way of their open cycle devices?",chunk_packed_280,ace_focused_220,0.25907410584449964,0.269709711208555,0.26606720877348383,0.27963536699012786,0.42857142857142855,273,5,0.0,0.8,276,5,0.0,0.8,269,5,0.0,0.8,276,5,0.0,0.8,215,3,0.0,0.8
5a739d8c55429905862fe073,"Near which town did the family of author of the ""Adventures of Huckleberry Finn"" own several tracts of land?",ace_focused_220,bm25_packed_280,0.25781381260435343,0.29805425816176057,0.289761485678941,0.33137579304245146,0.25,260,5,0.0,0.0,265,5,1.0,1.0,265,5,0.0,0.0,274,6,0.0,0.0,220,6,0.0,0.0
5a7fc21455429969796c1b4b,Who narrates the documentary television series that features the largest airline in the United Kingdom based on fleet size? ,ace_focused_220,ace_focused_220,0.24075074777338046,0.22929477133563336,0.23719064322655323,0.31520582084240645,1.0,280,5,1.0,1.0,273,4,0.0,0.0,280,5,1.0,1.0,257,5,1.0,1.0,204,4,1.0,1.0
5ae1da385542997283cd2297,"Which actresses appeared with the mother of Robert Lowery Hanks in the film ""Little Women""?",chunk_packed_280,chunk_packed_280,0.25012484985829764,0.24556377958874182,0.2536950524603274,0.2696499312455078,0.25,266,5,0.0,0.8,265,5,0.0,0.0,280,5,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,211,3,0.0,0.0
5ab5f249554299488d4d9a5d,What class of yamaha class sport bike motorcycle did Ryuji Yokoa use when he finished as champion in the MFJ All Japan Road Race GP250 Championship in 2006?,ace_focused_220,ace_focused_220,0.28993095913095335,0.3006479724818226,0.30588086705919504,0.3477736598238567,1.0,278,5,0.0,0.0,276,5,0.0,0.0,268,5,0.0,0.0,280,5,0.0,0.0,208,5,0.0,0.0
5ab9180b5542991b5579f0f3,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,chunk_packed_280,ace_focused_220,0.3782881741823736,0.40978402276065506,0.3958676471092406,0.37860650260716955,0.6666666666666666,268,5,1.0,1.0,268,5,1.0,1.0,268,5,1.0,1.0,258,5,1.0,1.0,219,5,1.0,1.0
5ae0f8a05542997b2ef7d0bc,Phil Edwards is an American surfer from California whose photo appeared in the cover of what magazine which has over 3 million subscribers and is read by 23 million people each week?,ace_focused_220,ace_focused_220,0.29895048960374315,0.3029211821572463,0.2850744211132944,0.37398062800292814,0.6666666666666666,259,5,1.0,1.0,272,4,1.0,1.0,266,5,1.0,1.0,274,5,1.0,1.0,215,4,1.0,1.0
5a7c8e7955429935c91b521a,Back Home is a children's historical novel adapted into a TV drama starring what English actress born in 1946?,chunk_packed_280,ace_focused_220,0.3644615822312034,0.4034042075304658,0.3948853568692893,0.3574103344706894,0.42857142857142855,270,5,0.0,0.5714285714285715,269,5,0.0,0.5714285714285715,270,4,0.0,0.5714285714285715,242,5,0.0,0.5714285714285715,181,4,0.0,0.5714285714285715
5ae5d008554299546bf82f7d,The 2015 CrossFit Games were held at what multiple-use sports complex that is approximately 14 miles south of Downtown Los Angeles?,ace_focused_220,ace_focused_220,0.29552774035790386,0.28421199346294657,0.305387665836447,0.3111657096559183,0.6666666666666666,266,5,1.0,1.0,280,5,1.0,1.0,262,5,1.0,1.0,266,5,1.0,1.0,197,4,1.0,1.0
5abbaed855429931dba144aa,What day in November is Southpark most congested?,chunk_packed_280,ace_focused_220,0.28198630115292167,0.3344128491569369,0.31116235738191367,0.2623387896257393,0.3333333333333333,275,5,0.0,0.0,266,5,0.0,0.0,261,5,0.0,0.0,265,3,0.0,0.0,217,3,0.0,0.0
5ae1316555429901ffe4adda,Were Goo Goo Dolls and Echosmith formed in the same city?,ace_focused_220,ace_focused_220,0.2351637023854779,0.2619151652265346,0.27368571547928366,0.33601621492079103,0.6666666666666666,279,5,0.0,0.0,277,5,0.0,0.0,268,5,0.0,0.0,273,5,0.0,0.0,199,5,0.0,0.0
5a74512b55429974ef308bd5,Who published the film magazine that Peter Biskind was executive editor of from 1986 to 1996?,ace_focused_220,ace_focused_220,0.3021593034336132,0.3092949807164376,0.32150148494907876,0.3978340326759991,0.42857142857142855,274,5,0.0,0.0,264,5,0.0,0.0,270,5,0.0,0.0,270,5,0.0,0.6666666666666666,199,4,0.0,0.6666666666666666
