qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_220_tokens,chunk_packed_220_doc_count,chunk_packed_220_em,chunk_packed_220_f1,ace_packed_220_tokens,ace_packed_220_doc_count,ace_packed_220_em,ace_packed_220_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5adf5cd25542992d7e9f9320,What city in the Philippines is home to the Robinsons Galleria and the 4th largest shopping mall in the world?,ace_packed_220,ace_packed_220,0.2679610562664984,0.29162951442913426,0.2891256980604838,0.3281267518785783,0.42857142857142855,210,5,0.0,0.0,201,5,0.0,0.0,212,4,0.0,0.0
5a75ebfc5542992d0ec06018,What indigenous American ethnic group that inhabits land in the northern United States and southern Canada was part of the Treaty of Springwells?,ace_packed_220,ace_focused_220,0.2907061878782139,0.28934828526727774,0.2849953628492748,0.3421850615148414,0.6666666666666666,210,4,1.0,1.0,217,4,1.0,1.0,204,3,1.0,1.0
5ab29caa554299545a2cf9d3,Which gaming console was both Yakuza Kiwami and Yakuza 0 released on?,ace_packed_220,ace_packed_220,0.2655902214984792,0.2875431369060071,0.2786033549402427,0.3163446611558557,0.6666666666666666,203,4,1.0,1.0,202,5,1.0,1.0,220,5,1.0,1.0
5ae0536755429924de1b70a6,"Are both genera Silphium and Heliotropium, genera of flowering plants ?",ace_packed_220,ace_packed_220,0.25111191178848513,0.21908355795771312,0.24660471073991252,0.2889461579457937,0.42857142857142855,214,5,0.0,0.0,212,5,0.0,0.0,218,5,0.0,0.0
5ae17a9b5542990adbacf7a2,Was the band The Shins formed before the band Paramore?  ,ace_packed_220,ace_focused_220,0.29320233701263626,0.28669951724916076,0.2965649861596852,0.36269784315440734,0.25,219,4,0.0,0.0,220,4,0.0,0.0,210,5,0.0,0.0
5a8f503c5542992414482a34,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",chunk_packed_220,ace_packed_220,0.3338970936410894,0.336325900238461,0.33814202289236117,0.3385866968136104,0.25,213,5,0.0,0.0,209,5,1.0,1.0,218,5,0.0,0.0
5ae0159855429925eb1afc09,In between Anaïs Nin and Odysseas Elytis who was awarded the Nobel Prize in Literature?,chunk_packed_220,chunk_packed_220,0.3340351408204027,0.36593072512682234,0.36915394411040414,0.28623853797182663,0.6666666666666666,185,3,1.0,1.0,207,4,1.0,1.0,208,4,1.0,1.0
5a8b2f2b5542995d1e6f12fa,"What are these two Malaysian businesses, Theme Park Hotel and Genting Highlands, considered?",chunk_packed_220,ace_packed_220,0.3376403561685164,0.35677224196829627,0.34899759609721015,0.3358774644702134,0.6666666666666666,203,5,0.0,0.0,200,5,0.0,0.0,200,5,0.0,0.0
5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,chunk_packed_220,ace_focused_220,0.3470380040468125,0.3372002788395283,0.34567412867436953,0.3638785270180548,0.42857142857142855,214,5,0.0,0.0,205,5,0.0,0.0,196,5,0.0,0.0
5ab43179554299233955004d,What is the female star of Klepto best known for performing in?,chunk_packed_220,chunk_packed_220,0.25810462475209445,0.25715844368847474,0.2583378363585483,0.23212689814850318,0.42857142857142855,200,4,0.0,0.0,208,5,0.0,0.0,208,5,0.0,0.0
5a8b42be55429949d91db515,What profession does John Lanchester and Alan Dean Foster have in common?,ace_packed_220,ace_packed_220,0.2681524947497216,0.2123715419198598,0.27976778340514175,0.33686962916891294,0.6666666666666666,209,4,0.0,0.5,195,5,1.0,1.0,195,5,0.0,0.0
5a8d6d4e554299441c6b9fdb,"Lost Kingdom Adventure is a dark ride located at four Legoland theme parks, including which park, which is the original Legoland park, that was opened on June 7th, 1968?",ace_packed_220,ace_focused_220,0.337956515206404,0.34664353444639945,0.3462936382512103,0.39997970483017686,1.0,210,5,0.0,0.5,214,5,1.0,1.0,203,5,1.0,1.0
5ae40a2955429970de88d8a3,In what Italian region was the House of Grimaldi?,chunk_packed_220,chunk_packed_220,0.3577170280068839,0.3300431506119241,0.34717878047269624,0.366004520415121,0.42857142857142855,201,5,0.0,0.0,215,4,0.0,0.0,210,4,0.0,0.0
5adcfebe5542992c1e3a24f3,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,ace_packed_220,ace_focused_220,0.32931688602110015,0.32497576576902765,0.33263677232763933,0.42521096204596764,1.0,217,5,0.0,0.0,218,5,0.0,0.0,214,4,0.0,0.0
5ab5a3fb5542997d4ad1f19b,Which South African politician won the indirect presidential election with 277 votes?,chunk_packed_220,chunk_packed_220,0.3215462832783853,0.3642968691857574,0.3449323233869784,0.3300501431237317,1.0,206,4,0.0,0.8,219,5,0.0,0.8,219,4,0.0,0.8
5ac2ffbd554299677310267b,SuperMansion starred the actress who had a recurring role as whom on Workaholics?,chunk_packed_220,ace_packed_220,0.24179834944217346,0.2181320367838755,0.20735301096067726,0.238782999758116,0.42857142857142855,217,4,0.0,0.4,199,4,0.0,0.4,218,4,0.0,0.0
5a7133fa5542994082a3e660,What is the relation between current manager of Chinese club Tianjin Quanjian and Paolo Cannavaro?,chunk_packed_220,ace_focused_220,0.37955094943902185,0.4001905850157361,0.3945029821968328,0.3832912442459028,0.6666666666666666,210,5,0.0,0.0,206,5,0.0,0.0,195,3,1.0,1.0
5abea7c25542990832d3a068,The State Theatre is part of a performing arts centre located in what Australian suburb?,ace_packed_220,chunk_packed_220,0.3141165326123761,0.33823224924928164,0.33574880131434015,0.3642331262380316,1.0,200,4,1.0,1.0,200,4,1.0,1.0,200,4,1.0,1.0
5a8a09765542992d82986e67,Which team was a Dutch former professional footballer sacked from in 2009 after the team underperformed in a string of games for the qualification for the Champions League? ,ace_packed_220,chunk_packed_220,0.2506663673821451,0.3096871605311734,0.26824113714722436,0.3797076440645971,0.6666666666666666,192,4,0.0,0.8,219,5,0.0,0.8,199,3,0.0,0.8
5a72a51355429901807daf21,Who is the chairman of the company that operates Suncoast Hotel and Casino?,ace_packed_220,chunk_packed_220,0.3184351841136465,0.3814099019529782,0.2968665075443314,0.3755175584691578,0.25,218,4,1.0,1.0,215,5,0.0,0.0,200,5,0.0,0.0
5aba72d75542994dbf019912,"Which is located in India, University of the Philippines or The Northcap University?",ace_packed_220,chunk_packed_220,0.34247234945513483,0.32159290862728174,0.3329463358573218,0.41492425684341283,0.6666666666666666,214,4,1.0,1.0,216,4,1.0,1.0,219,4,1.0,1.0
5adcd9fe5542990d50227d46,To what group of plants do both Dieffenbachia and Carlina belong?,chunk_packed_220,ace_focused_220,0.24940026207506805,0.2534824137079958,0.24378369887801854,0.24660652115350767,1.0,218,5,0.0,0.0,215,5,0.0,0.0,207,5,0.0,0.0
5ae5c212554299546bf82f4b,The Clavivox was invented by an American composer who was born Harry Warnow in what year?,chunk_packed_220,ace_packed_220,0.3019947631240133,0.3127331843029385,0.3144287438592121,0.31786611024922573,0.42857142857142855,209,5,0.0,0.0,201,5,1.0,1.0,220,5,1.0,1.0
5a7320565542991f9a20c61d,who is younger Keith Bostic or Jerry Glanville ?,ace_packed_220,ace_packed_220,0.2880046658608745,0.3310254826678891,0.31029686227361375,0.327394065949281,0.42857142857142855,202,5,1.0,1.0,194,4,1.0,1.0,195,4,0.0,0.0
5add596f5542990dbb2f7e4d,"Grown-Ups starred the actor who was best known for which role on  ""'Allo 'Allo!""?",ace_packed_220,ace_packed_220,0.2719467751608683,0.29907719414644174,0.2618962764362136,0.3066712350940165,0.25,215,5,0.0,0.0,206,5,0.0,0.0,214,5,0.0,0.0
5adfb60655429942ec259b08,"Matilda of Chester, Countess of Huntingdon's father was the son of which woman?",chunk_packed_220,chunk_packed_220,0.36869596004243815,0.3616030202130661,0.368488942114779,0.36859946751507033,1.0,220,5,0.0,0.3333333333333333,220,5,0.0,0.3333333333333333,220,5,0.0,0.3333333333333333
5a74adb455429916b01641c6,"Which occurred first, the first publication of The Ladder or Heat?",ace_packed_220,chunk_packed_220,0.25502606548464923,0.25742957554080326,0.26950911798761257,0.3284828078730388,0.25,208,4,1.0,1.0,220,5,1.0,1.0,216,5,1.0,1.0
5ae27df25542992decbdcd2a,Were Max Jacob and Connie May Fowler both memoirists?,ace_packed_220,ace_packed_220,0.3111813138151252,0.27131585271470443,0.302743809851591,0.38730011588608065,0.42857142857142855,197,5,0.0,0.0,209,5,1.0,1.0,209,5,0.0,0.0
5a8baf4b5542996e8ac889c5,"Which magazine has more issues each month, In These Times or Multinational Monitor?",ace_packed_220,chunk_packed_220,0.2745722742467815,0.234693805290189,0.2964095720813436,0.3217356285587404,0.42857142857142855,207,5,1.0,1.0,219,5,0.0,0.0,219,5,1.0,1.0
5ae352285542994393b9e685,Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?,chunk_packed_220,chunk_packed_220,0.3716996324375516,0.3377053558817241,0.3632384606620056,0.3674802938888938,0.42857142857142855,199,5,1.0,1.0,190,5,0.0,0.0,164,5,0.0,0.0
5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,chunk_packed_220,chunk_packed_220,0.28497322360728045,0.29026508315421007,0.30209165388601833,0.2763163867364728,0.25,218,4,0.0,0.25,217,5,0.0,0.0,213,5,0.0,0.0
5ab639e65542995eadeeff7f,"Who has won more awards, Dan Schneider or Helen Hunt?",ace_packed_220,ace_packed_220,0.2451442839102594,0.2603536984500012,0.2591295959787468,0.2922946725327703,0.42857142857142855,197,4,0.0,0.0,209,5,0.0,0.8,214,5,0.0,0.8
5ade99295542992fa25da7d8,What foundation do scholars give for the likelihood of collaboration on a William Shakespeare Play written between 1588 and 1593?,chunk_packed_220,chunk_packed_220,0.2626728525262861,0.28186179466935357,0.27555717672866625,0.2917967474611117,0.42857142857142855,198,3,0.0,0.0,200,3,0.0,0.0,209,4,0.0,0.0
5ac26b7f55429951e9e685ae,who influenced the electronic dance music who  made  Scotch Hausen album,ace_packed_220,ace_packed_220,0.28059792152493884,0.27620250247261713,0.29057224560373407,0.31816890947932763,0.42857142857142855,206,4,0.0,0.0,201,4,0.0,0.0,219,4,0.0,0.0
5ae351405542994393b9e67f,Jim Halsey guided the career of the musician who hosted what country variety show?,chunk_packed_220,chunk_packed_220,0.23736212964484305,0.25298666515630486,0.25818579633197536,0.26353151652126783,0.25,208,3,0.0,0.0,217,5,0.0,0.0,218,5,0.0,0.0
5a7f6f4b5542994857a76740,Flowers in the Attic starred what actress known for playing Sally Draper on Mad Men?,ace_packed_220,chunk_packed_220,0.38567664427582926,0.341195894314509,0.349462648508554,0.4363713166498967,0.6666666666666666,212,5,0.0,0.8,218,5,0.0,0.5,206,5,0.0,0.5
5a81346055429926c1cdad13,"What organization is known for having a president who was convicted of felony charges that was harbored by his brother, another high ranking member?",chunk_packed_220,ace_focused_220,0.24777194082890625,0.268418579031256,0.2604112493514372,0.24760825403065562,0.25,216,4,0.0,0.1818181818181818,211,4,0.0,0.1818181818181818,191,4,0.0,0.1818181818181818
5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,ace_packed_220,ace_focused_220,0.23208613688294022,0.26059214837607975,0.25360409590759053,0.27343336381012817,0.6666666666666666,206,5,0.0,0.0,201,4,0.0,0.0,216,4,0.0,0.8
5a812d0555429938b61422e1,"Which breed of dog came first, the Norrbottenspets or the Blue Lacy?",ace_packed_220,chunk_packed_220,0.2526493380004197,0.282665937454005,0.26819832763076423,0.35139261652525294,0.6666666666666666,196,4,1.0,1.0,205,5,1.0,1.0,216,3,1.0,1.0
5a826d2f5542995ce29dcd05,What did the person in which the Toronto Pearson International Airport is named in honour of organize to win the Nobel Peace Prize?,ace_packed_220,ace_packed_220,0.30621464490875194,0.33984048844424763,0.33024609490926937,0.36731042387854285,0.6666666666666666,213,4,0.0,0.0,190,4,0.0,0.0,217,4,0.0,0.0
5ab67c3f55429954757d32f9,Are Maro Ajemian and Patricia Field both pianists?,ace_packed_220,ace_focused_220,0.2978849781860148,0.3092918345985196,0.3060445842841809,0.32873800470471304,0.42857142857142855,206,5,1.0,1.0,206,5,1.0,1.0,194,5,1.0,1.0
5ae20e265542994d89d5b325,"Who is the psychologist who wrote about the disciple of the person known as the ""Wild Woman of Buttle""?",chunk_packed_220,ace_packed_220,0.2518094187663589,0.2867869679338463,0.29537157949474113,0.2206112851390794,0.25,220,4,0.0,0.0,197,3,0.0,0.0,220,4,0.0,0.0
5ae7eed8554299540e5a56b5,"No issue, lelo tissue was started by which company that has the largest mobile network in Pakistan?",chunk_packed_220,chunk_packed_220,0.31622074626602004,0.3717131863550933,0.3429883188741818,0.3392136094423773,0.6666666666666666,214,4,0.0,0.6666666666666666,214,4,0.0,0.6666666666666666,220,4,0.0,0.6666666666666666
5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",chunk_packed_220,ace_focused_220,0.46698801431425574,0.5048502114359951,0.49716235164271794,0.42304673031663687,0.42857142857142855,205,5,1.0,1.0,203,5,1.0,1.0,191,5,1.0,1.0
5ab9b29c554299743d22ebae,"Which case came first, Craig v. Boren or United States v. Paramount Pictures, Inc.?",chunk_packed_220,chunk_packed_220,0.372282752625878,0.3646478953532226,0.365887047610308,0.3843111660989387,0.42857142857142855,211,4,1.0,1.0,219,5,1.0,1.0,217,5,1.0,1.0
5ae2c696554299495565db32,"What political office was held by two successive occupants of the same castle located in Lauderdale, Scotland?",ace_packed_220,ace_focused_220,0.2580635417471726,0.24739995630059022,0.2443503455927365,0.3083337294314734,0.42857142857142855,207,4,0.0,0.2222222222222222,198,3,0.0,0.8333333333333334,197,3,0.0,0.8333333333333334
5a832f9d5542993344745fe4,"What tv series did Benny Ciaramello co-star in with a person that was also in the film ""The Bang-Bang Club""?",ace_packed_220,chunk_packed_220,0.2519581132571093,0.28232039908495343,0.2576530854300681,0.3098294554136215,0.25,208,3,0.0,0.0,216,4,0.0,0.0,220,4,0.0,0.0
5a79e3925542994bb9457130,Name three best sellers from Arthur Hailey that were released before Donna Tartt was born.,chunk_packed_220,ace_focused_220,0.23132297382086014,0.26634676866410156,0.24983699086697758,0.24819192512404983,0.25,215,4,0.0,0.2857142857142857,212,4,0.0,0.2857142857142857,212,4,0.0,0.6666666666666666
5ae713af554299572ea546bb,Where did Mark Pavelich win Gold in 1980?,ace_packed_220,ace_packed_220,0.2715547049453782,0.31327157276245143,0.30263840641679374,0.32392746297113006,0.6666666666666666,217,5,0.0,0.0,205,4,0.0,0.0,216,5,0.0,0.0
5ade450b5542997c77adedc5,"Manchester, New Hampshire is a part of the Northeast megalopolis which included what other major cities?",ace_packed_220,chunk_packed_220,0.26846422160738004,0.28255877434967697,0.27776424519624776,0.3517333394230534,0.6666666666666666,210,3,0.0,0.8,208,4,0.0,0.6666666666666666,218,4,0.0,0.6666666666666666
5ab3cecd5542992ade7c6eae,How do the Peter Laufer books Forbidden Creatures and No Animals Were Harmed differ in their focus on animals?,ace_packed_220,ace_focused_220,0.2983871114451302,0.299332211591088,0.2996314278597817,0.34478574724193756,1.0,215,4,0.0,0.0,209,5,0.0,0.0,184,5,0.0,0.0
5ae4be5c5542995ad6573e3a,Who recorded the song written by Johnny Russell,ace_packed_220,chunk_packed_220,0.28488326399042585,0.24843007993904337,0.25547694425667966,0.3565470463972622,0.25,198,4,0.0,0.0,213,5,0.0,0.0,207,4,0.0,0.0
5a8d5ec2554299585d9e37c4,Are Lycoris and Ammi both native to southern Asia?,chunk_packed_220,ace_packed_220,0.24804046654184742,0.27771443532546647,0.267594420062671,0.2588810288875507,0.42857142857142855,219,4,0.0,0.0,201,5,0.0,0.0,210,5,0.0,0.0
5ae765185542995703ce8c0f,"YouPorn was surpassed, in 2013, by competitor sites xHamster, Pornhub, LiveJasmin, and this website that is registered to the Polish company WGCZ Holding? ",chunk_packed_220,chunk_packed_220,0.3026613355551661,0.3312487757437347,0.32178258222677114,0.30392598099863743,0.42857142857142855,204,5,0.0,0.0,219,5,0.0,0.0,216,4,0.0,0.0
5ab2c6a955429916697740c2,Which country is the Taipa island part of?,ace_packed_220,ace_packed_220,0.26809862605067153,0.257718862014149,0.2646393837067629,0.31703266486894816,0.42857142857142855,215,5,0.0,0.0,216,4,1.0,1.0,207,4,0.0,0.0
5ab6369655429953192ad2a1,Which Genus has more species Eucryphia or Lepidozamia ?,ace_packed_220,ace_focused_220,0.2154970191492682,0.23502204886692504,0.23374688144880418,0.2620088828061717,0.42857142857142855,215,5,0.0,0.0,214,5,1.0,1.0,212,5,1.0,1.0
5a7b220855429931da12c9e5,The Julian P. Kanter Political Commercial Archive has been designated an official project by an initiative to preserve and protect what?,chunk_packed_220,ace_focused_220,0.4240811434971272,0.49081909353136643,0.4685134590563266,0.43922633638744313,0.42857142857142855,208,5,1.0,1.0,216,5,1.0,1.0,205,3,1.0,1.0
5a81d92f554299676cceb0f9,Where are the 17th Street Canal and the Beaver and Erie Canal located? ,ace_packed_220,ace_packed_220,0.3086834475124594,0.3115815491171609,0.3139670589366573,0.36555288791368945,0.42857142857142855,213,4,0.0,0.0,198,4,0.0,0.0,198,4,0.0,0.0
5a7b735c5542997c3ec9718a,The Toyota FJ Cruiser is built by this Toyota subsidiary which is a leading producer of what type of trucks in Asia?,ace_packed_220,ace_focused_220,0.2829208198716431,0.27558727648673664,0.2734818367163743,0.35266360144751496,0.6666666666666666,214,4,0.0,0.0,208,4,0.0,0.0,209,4,1.0,1.0
5a724a2b5542990c210a40bc,What team plays within the Big 12 Conference and has Kevin Bookout playing for them?,chunk_packed_220,ace_packed_220,0.27884304565893947,0.254411533000887,0.2412301138238625,0.26544705381545025,0.25,211,5,0.0,0.6666666666666666,206,5,0.0,0.6666666666666666,220,5,0.0,0.6666666666666666
5ae5db98554299546bf82fa6,"Shane and Friends have interviewed an American YouTube personality who has two active YouTube channels, which have a combined total of how many views?",ace_packed_220,ace_focused_220,0.27046234364823446,0.2551586008032801,0.25138660491944953,0.30223959859818955,0.6666666666666666,217,5,0.0,0.5,219,5,0.0,0.0,213,4,1.0,1.0
5a7344e95542991f9a20c6ce,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,chunk_packed_220,ace_packed_220,0.23449191763809102,0.24993759897483553,0.26267400689334125,0.25595997634485596,0.42857142857142855,218,4,0.0,0.0,215,5,0.0,0.0,219,5,0.0,0.0
5ab6dbc15542995eadef00cd,Securinega and Zamioculcas are both examples of what?,ace_packed_220,ace_focused_220,0.21480205155055593,0.2602775648811237,0.22077537959109628,0.24523267179607774,0.42857142857142855,219,5,0.0,0.0,218,5,0.0,0.0,209,4,0.0,0.0
5a88016b5542997e5c09a58a,Migene González-Wippler is leading expert on a religion that developed among which ethnic group ?,ace_packed_220,chunk_packed_220,0.2720939389045167,0.32419187516411896,0.3005005800817786,0.3898198540910641,0.6666666666666666,214,4,0.0,0.0,220,5,0.0,0.0,217,4,0.0,0.0
5ab5e024554299494045f097,Were Joss Whedon and Norman Mailer both Americans?,ace_packed_220,ace_focused_220,0.2690853837185373,0.2510983731537549,0.26704098653709696,0.3274116745829877,0.6666666666666666,212,4,0.0,0.0,215,4,0.0,0.0,202,4,0.0,0.0
5ac44629554299194317395d,Michael J. Hunter replaced the lawyer who became the administrator of which agency?,chunk_packed_220,ace_focused_220,0.29230699529667015,0.29631184097783436,0.3042382222820222,0.3078408510755838,0.25,220,5,0.0,0.0,215,5,0.0,0.0,200,5,0.0,0.0
5a7afdc85542992d025e672e,What basketball player elected to the National Collegiate Basketball Hall of Fame released music through Rendezvous Music?,ace_packed_220,chunk_packed_220,0.35472145337317595,0.35924965386767316,0.35908500315649644,0.4026302364242781,0.25,214,4,0.0,0.8,185,4,0.0,0.0,206,5,0.0,0.0
5ae834e95542997ec272776a,What song written by Jimmy Webb inspired the name of a supergroup including Johnny Cash?,ace_packed_220,ace_packed_220,0.24831825139752894,0.24987047817671906,0.2526465247606141,0.29105023488322135,0.6666666666666666,216,3,1.0,1.0,209,4,1.0,1.0,211,3,1.0,1.0
5abbdb335542992ccd8e7fc1,Are NRG Energy and Raymond James Financial  based in Great Britain?,ace_packed_220,ace_focused_220,0.285393471996777,0.2881098119011648,0.28735819054973993,0.3421349536882773,0.6666666666666666,215,5,0.0,0.0,208,5,0.0,0.0,204,5,0.0,0.0
5a79c9cc554299148911fa53,"Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?",ace_packed_220,ace_packed_220,0.3028970709714671,0.30429695689290515,0.3146040762763104,0.3909327326623414,0.1111111111111111,205,4,1.0,1.0,200,5,1.0,1.0,200,5,1.0,1.0
5ac38c0755429939154137bb,Where were the brothers from that manufactured the balloon in which François Laurent d'Arlandes andJean-François Pilâtre de Rozier made the first manned free balloon flight? ,chunk_packed_220,chunk_packed_220,0.37252026251972203,0.41039336267811477,0.394553827109413,0.3981642703215512,1.0,203,4,0.0,0.4,210,4,0.0,0.0,193,4,0.0,0.0
5a8b7cb95542995d1e6f13bb,Which group of outlaws from the 1890s shares a name with a Yugoslav rock band?,chunk_packed_220,chunk_packed_220,0.2667207826091208,0.25912778177463913,0.27083673247531065,0.2841746731029601,0.25,206,5,0.0,0.0,218,5,0.0,0.0,212,5,0.0,0.0
5addfdfa5542997dc790710b,"Cave-In-Rock, Illinois was a stronghold for serial killer/bandit brothers who operated in which century?",chunk_packed_220,ace_packed_220,0.30433753343564457,0.33561852032187944,0.3254462434986517,0.3214448176407438,0.42857142857142855,220,5,0.0,0.0,214,5,0.0,0.15384615384615385,218,4,0.0,0.0
5a88d745554299206df2b378,What occupation was shared by David Yates and Pietro Germi?,ace_packed_220,ace_packed_220,0.27022166725540747,0.2641067345717031,0.2730614037182533,0.31803513292104957,0.42857142857142855,219,5,0.0,0.0,203,5,1.0,1.0,205,5,1.0,1.0
5ae6940e5542991bbc97613f,What river is the city that Cyprus Classic Motorcycle Museum is in on the banks of?,chunk_packed_220,chunk_packed_220,0.3758326606194655,0.397394517430282,0.38838792280440565,0.38355774690377,0.42857142857142855,181,5,0.0,0.6666666666666666,219,5,0.0,0.6666666666666666,202,5,0.0,0.6666666666666666
5abe3abb55429965af743ea1,What was the former name of the company which operates Hunterston Terminal?,chunk_packed_220,chunk_packed_220,0.2575133012465108,0.28007176879756834,0.2975261012739121,0.26270200468328214,0.42857142857142855,185,3,0.0,0.5,208,4,0.0,0.0,216,3,0.0,0.5
5a8ba9d255429971feec4759,Camp Courtney was named after the Major killed in action at the battle codenamed what?,ace_packed_220,ace_packed_220,0.28331525332828755,0.31116787111082633,0.30655898998924713,0.36810711753975467,0.25,218,4,0.0,0.0,201,5,0.0,0.6666666666666666,218,5,0.0,0.0
5ab2b6fb5542992953946848,The arena in which the Adelaide Adrenaline play is also home to the world's first what?,chunk_packed_220,ace_packed_220,0.2647400192696531,0.2698979734868413,0.271194283738606,0.27839342163425385,0.25,205,4,1.0,1.0,202,4,1.0,1.0,214,4,1.0,1.0
5adfd2f255429925eb1afaa5,A puzzle-platform video game developed by the Valve Corporation is part of what 2012 action-adventure game?,ace_packed_220,chunk_packed_220,0.31441995190396693,0.28185318335942,0.3185883470059785,0.405312755927442,0.42857142857142855,186,4,0.0,0.0,204,5,0.0,0.0,204,5,0.0,0.0
5a7a33a35542994f819ef14c,What is the middle name of the female MSNBC journalist critiqued on the Daily Howler?,ace_packed_220,chunk_packed_220,0.265539975528725,0.2597496824939358,0.26664074708366525,0.3116218217411096,0.42857142857142855,210,4,0.0,0.0,218,5,0.0,0.0,217,5,0.0,0.0
5a8ba07d5542996e8ac88985,"What event in 1920 was established by the director of the play ""The Miracle?""",chunk_packed_220,ace_focused_220,0.2624004923924496,0.29390309264672865,0.2808538384126601,0.2850265758952681,0.42857142857142855,220,4,0.0,0.0,208,3,0.0,0.0,205,4,0.0,0.0
5ab8f57b5542991b5579f097,Were Thomas H. Ince and Joseph McGrath of the same nationality?,ace_packed_220,chunk_packed_220,0.30257354486213295,0.26126792271840293,0.2607322140516503,0.36959183433820114,0.42857142857142855,214,5,0.0,0.0,219,5,0.0,0.0,219,5,0.0,0.0
5abfb3425542990832d3a1c0,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,chunk_packed_220,chunk_packed_220,0.3166287045415236,0.3540736674512659,0.3498263214113859,0.2921232242623445,0.42857142857142855,215,5,1.0,1.0,218,5,1.0,1.0,218,5,1.0,1.0
5ab5ac345542992aa134a37f,Prominent Danish Tibetologist Per Kjeld Sørensen is a professor of Central Asian Studies at Leipzig University that was founded by who?,chunk_packed_220,chunk_packed_220,0.40004917618377556,0.4559556107246656,0.4413147900337834,0.3374120570143646,0.42857142857142855,207,5,0.0,0.5555555555555556,216,4,0.0,0.0,218,5,0.0,0.5555555555555556
5a8e63d65542995085b37421,Are Francis Ford Coppola and Jack Hill both American?,chunk_packed_220,chunk_packed_220,0.4248019089678823,0.43818539821011304,0.44628049514925305,0.4230166958998288,0.6666666666666666,216,5,1.0,1.0,212,5,0.0,0.0,220,5,1.0,1.0
5a89706055429951533612f9,Scott Sandelin grew up in a town in what Minnesota county?,ace_packed_220,ace_packed_220,0.24717810531297943,0.26742968943497947,0.27244643086802744,0.30716865897914347,0.6666666666666666,212,5,0.0,0.8,201,5,0.0,0.8,208,4,0.0,0.0
5a8e612b5542995085b3741b,Welcome to Nollywood and Out of the Shadow are both what?,chunk_packed_220,ace_packed_220,0.3208647308236079,0.3109036826199528,0.3114606211872436,0.3421060245986197,0.6666666666666666,203,5,0.0,0.0,196,5,0.0,0.0,196,5,0.0,0.0
5a738fb4554299623ed4abf9,"Which of these is further south in China, the Pulandian District or Kaiyuan, Liaoning?",ace_packed_220,chunk_packed_220,0.316893779456179,0.3027011319618835,0.31026241434511814,0.35625344721628094,0.6666666666666666,200,5,1.0,1.0,219,5,1.0,1.0,216,5,1.0,1.0
5a8bc29a5542995d1e6f1446,when was Quiet in Heaven/Song of Liberty recorded?,chunk_packed_220,ace_packed_220,0.39462094204723264,0.3844300212767562,0.4085395359509323,0.41213426632787986,0.42857142857142855,214,4,0.0,0.0,208,4,0.0,0.2222222222222222,208,5,0.0,0.0
5abfe2a15542997d6429591c,What is the National Grape Cooperative Association classified as?,ace_packed_220,ace_focused_220,0.26729807397972893,0.2712934640269332,0.2760557808012656,0.343106050664595,1.0,211,5,0.0,0.3333333333333333,210,5,0.0,0.3333333333333333,214,5,1.0,1.0
5a868ca055429960ec39b6be,"Who was the director of 1935 American crime drama film, which was the feature film debut if the classic actor born on May 20,1908 ?",chunk_packed_220,ace_packed_220,0.2502148794792657,0.23549401826770003,0.2514565430920405,0.2557327790217907,0.6666666666666666,212,4,0.0,0.0,199,5,1.0,1.0,199,5,0.0,0.0
5a820f2c55429926c1cdae17,Do Matthew Good Band and Sleep Room play the same type of music?,chunk_packed_220,chunk_packed_220,0.3043310927409836,0.3044644034973027,0.3101925696934059,0.32808694930023424,0.6666666666666666,217,4,0.0,0.0,218,5,0.0,0.0,218,5,0.0,0.0
5ae5a4e5554299546bf82f01,"Which writer of ""Rewrite This Story"" are an American songwriting duo and composing team for musical theater, films, and television?",ace_packed_220,ace_packed_220,0.3131870894005502,0.3257305056324422,0.30329330568528345,0.41593608251780745,0.42857142857142855,218,5,0.0,0.7499999999999999,206,4,0.0,0.7499999999999999,206,4,0.0,0.7499999999999999
5a8d0c74554299585d9e37a1,"Which river flows next to the German town where the music project ""I Drink My Coffee Alone"" by Alex Gazin originates from?",chunk_packed_220,chunk_packed_220,0.3210663419035601,0.3560909481333963,0.34647985631850564,0.33973536251741576,0.6666666666666666,204,4,1.0,1.0,220,5,0.0,0.0,220,5,0.0,0.0
