qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_280_tokens,chunk_packed_280_doc_count,chunk_packed_280_em,chunk_packed_280_f1,bm25_packed_280_tokens,bm25_packed_280_doc_count,bm25_packed_280_em,bm25_packed_280_f1,hybrid_packed_280_tokens,hybrid_packed_280_doc_count,hybrid_packed_280_em,hybrid_packed_280_f1,ace_packed_280_tokens,ace_packed_280_doc_count,ace_packed_280_em,ace_packed_280_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5a77174f55429966f1a36c4c,Simone de Beauvoir partnered with the person whose journal would be called what?,ace_focused_220,ace_focused_220,0.25546878307680654,0.25563504492689776,0.2602779236216062,0.3002944268423935,0.6666666666666666,275,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,207,3,0.0,0.0
5a79395455429970f5fffe7d,"What was the name of the lead character in the 1960s sitcom ""Get Smart"", which also featured an American actress born in 1933?",chunk_packed_280,ace_focused_220,0.3230680614509445,0.3647629204641737,0.33878213088108167,0.2882837169190128,0.42857142857142855,261,5,0.0,0.0,279,5,0.0,0.0,279,5,0.0,0.0,279,5,0.0,0.0,201,4,0.0,0.0
5a886886554299206df2b258,"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",ace_packed_280,ace_focused_220,0.30401680550204135,0.3479654024784883,0.3289467003802019,0.34271112726195385,0.42857142857142855,254,5,0.0,0.0,269,5,0.0,0.0,254,5,0.0,0.0,266,5,0.0,0.0,216,4,0.0,0.0
5adfb10855429942ec259af9,Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?,ace_focused_220,ace_focused_220,0.3205568680576327,0.32185480259054267,0.31758326911996615,0.3496362321770628,1.0,258,5,1.0,1.0,263,5,0.0,0.0,278,5,1.0,1.0,280,5,1.0,1.0,189,5,1.0,1.0
5ae0d7315542990adbacf678,Which avant-garde Japanese composer studied with John Cage and wrote Music for Electric Metronomes?,chunk_packed_280,ace_focused_220,0.3830108713709408,0.423373042444665,0.39149292995943,0.3513218761432129,1.0,280,5,1.0,1.0,266,5,1.0,1.0,268,5,1.0,1.0,280,5,1.0,1.0,213,4,1.0,1.0
5a790f5e55429970f5fffe40,What date did the movement Hans Knirsch was an activist for officially gain traction?,chunk_packed_280,ace_focused_220,0.2701816750104041,0.26652752869026364,0.2974154001538894,0.2860825908325062,0.42857142857142855,279,5,1.0,1.0,258,5,0.0,0.0,275,5,0.0,0.0,279,5,0.0,0.0,218,4,1.0,1.0
5ae1b2b9554299422ee99684,Who did President Franklin Roosevelt appoint that was responsible to transmit votes of the Electoral College to Congress?,ace_focused_220,ace_focused_220,0.21043719389037585,0.23915288076183722,0.21422110910230344,0.3198603952362943,0.25,271,5,0.0,0.0,272,4,0.0,0.0,270,4,0.0,0.0,266,5,0.0,0.0,211,5,0.0,0.0
5a792ad055429907847277d1,What 4-D film attraction at Walt Disney World is based off a 2004 computer-animated Christmas movie? ,ace_focused_220,ace_focused_220,0.2527235043103121,0.2488074570160729,0.24029295888698915,0.30666709219656496,0.42857142857142855,270,5,0.0,0.3333333333333333,279,4,0.0,0.3333333333333333,272,5,0.0,0.3333333333333333,280,5,0.0,0.3333333333333333,216,5,0.0,0.3333333333333333
5a8ce851554299441c6b9f6c,"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",ace_focused_220,ace_focused_220,0.29027343416608276,0.2881193538887506,0.28679660870213314,0.3397458192923575,0.6666666666666666,279,5,0.0,0.0,272,4,0.0,0.0,279,5,0.0,0.0,278,4,0.0,0.0,197,4,0.0,0.0
5add67915542992200553af8,What was the nickname of the hitman hired by an Italian American Criminal Organization?,ace_focused_220,ace_packed_280,0.20373279316984122,0.2515916852234018,0.23791421914066035,0.2683819253183552,0.6666666666666666,265,4,1.0,1.0,265,5,0.0,0.0,280,5,1.0,1.0,264,5,1.0,1.0,206,4,0.0,0.0
5ab90fdd55429916710eb0fc,Wheelock Whitney is just one member of the Whitney Family. Where did this American family originate from?,chunk_packed_280,hybrid_packed_280,0.33455164871487064,0.35256842492994767,0.35159152644587044,0.326664188912208,0.6666666666666666,267,5,1.0,1.0,251,5,0.0,0.0,172,5,1.0,1.0,265,5,1.0,1.0,209,5,1.0,1.0
5ae55b8255429908b63265ef,What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?,ace_focused_220,ace_focused_220,0.32314884866032434,0.3299968229803152,0.32436609069339,0.3813240029245917,0.42857142857142855,278,5,1.0,1.0,274,5,1.0,1.0,278,5,1.0,1.0,266,5,0.0,0.8,202,4,1.0,1.0
5ac213805542992f1f2b37e7,"When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?",ace_focused_220,ace_focused_220,0.23610787226753588,0.2546728256311562,0.25230356803719894,0.2965918803048027,0.6666666666666666,274,5,0.0,0.0,276,4,0.0,0.6666666666666666,280,5,0.0,0.6666666666666666,278,5,0.0,0.6666666666666666,215,4,0.0,0.6666666666666666
5adce88b5542992c1e3a249a,"How long did the state exist whose army ransacked and looted the city, Halebidu, twice in the 14th century ?",ace_focused_220,chunk_packed_280,0.23876695279848859,0.25627581820955886,0.24987691312716676,0.28696090488961745,1.0,268,5,0.0,0.5,279,5,0.0,0.5,268,5,0.0,0.5,268,5,0.0,0.5,205,4,0.0,0.0
5ac403c45542997ea680c9b5,Where does Tiko's Spanish football club hold home games at?,ace_focused_220,ace_focused_220,0.22533570089982075,0.24617425739482968,0.2497791683595241,0.2645531817275484,0.42857142857142855,270,5,0.0,0.0,258,5,0.0,0.0,237,5,0.0,0.0,254,5,0.0,0.0,206,5,0.0,0.0
5adcd2435542992c1e3a241b,"Which eight-time Academy Award nominee was Tennessee Williams's choice to play a leading role in his play ""Clothes for a Summer Hotel""?",ace_focused_220,ace_focused_220,0.29581969626414817,0.32294191864711486,0.3128932940223761,0.3451620253106291,0.25,268,4,1.0,1.0,279,4,1.0,1.0,279,5,1.0,1.0,280,5,1.0,1.0,217,3,1.0,1.0
5a8078d85542995d8a8ddf78,Which of the following rock bands is from Chicago: Kill Hannah or Louis XIV?,chunk_packed_280,ace_focused_220,0.3655377927076928,0.4051127379123943,0.3746857669297914,0.3652243145706704,1.0,278,5,1.0,1.0,255,5,1.0,1.0,262,5,1.0,1.0,262,5,1.0,1.0,199,5,1.0,1.0
5a85dfcc5542994775f60673,"What South Korean actor was a member of the pop duo TVXQ and stared in Heading to the Ground, a 2009 MBC television series?",chunk_packed_280,chunk_packed_280,0.3240969726304407,0.3081912674950007,0.31909036397283774,0.3508793475089168,0.42857142857142855,261,5,0.0,0.6666666666666666,275,5,0.0,0.6666666666666666,261,5,0.0,0.6666666666666666,280,5,0.0,0.6666666666666666,217,4,0.0,0.0
5abd1b6e55429933744ab729,"Which of the following cities is a county-level city, Jingzhou or Zixing?",chunk_packed_280,ace_focused_220,0.35025487961217705,0.35050338410165915,0.3611186116053121,0.33858156657081273,0.6666666666666666,252,5,0.0,0.0,273,5,0.0,0.0,276,5,0.0,0.0,266,5,1.0,1.0,208,5,1.0,1.0
5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,ace_focused_220,ace_focused_220,0.2859076114832174,0.3023265160678599,0.30170268355241714,0.3407517150237296,0.25,274,5,0.0,0.0,271,5,0.0,0.0,272,5,0.0,0.0,279,5,0.0,0.0,206,4,0.0,0.0
5a899bf955429946c8d6e959,When was the New Orleans Pelicans player featured on the NBA 2K16 cover first drafted?,ace_focused_220,bm25_packed_280,0.2570388974559584,0.2527766222927231,0.2580607499067834,0.3442765992697932,0.42857142857142855,279,4,1.0,1.0,267,5,1.0,1.0,267,5,1.0,1.0,265,5,0.0,0.0,193,5,0.0,0.0
5a78bd515542990784727749,The show featuring a young boy named Gerald Bald Z premiered on what TV channel? ,ace_focused_220,ace_focused_220,0.2623586987494757,0.3292892636675052,0.3075052854272029,0.3305925652811449,0.25,266,5,1.0,1.0,280,5,1.0,1.0,269,5,1.0,1.0,278,5,1.0,1.0,217,5,1.0,1.0
5a8f155e554299458435d54c,The Kellock-Taschereau Commission was appointed by a prime minister who served how long in office?,chunk_packed_280,ace_focused_220,0.30278956928647754,0.3196565622842761,0.33000712302510365,0.30488971635799184,0.42857142857142855,277,4,0.0,0.0,279,5,0.0,0.0,274,4,0.0,0.0,272,5,0.0,0.28571428571428575,207,4,0.0,0.28571428571428575
5a7bd25a554299294a54ab13,"Which director lived longer, Lowell Sherman or Jonathan Kaplan?",ace_focused_220,ace_focused_220,0.23865650313760436,0.25952518270605923,0.2510154135700139,0.30655468149721543,0.42857142857142855,276,5,0.0,0.0,267,5,1.0,1.0,267,5,1.0,1.0,261,5,0.0,0.0,216,5,1.0,1.0
5ac458f8554299204fd21f2a,What is the relationship of Yeshahework Yilma's mother to the man who was Ethiopia's emperor from 1930 to 1974? ,chunk_packed_280,ace_focused_220,0.27385907889111183,0.2554630902511159,0.2674815509696038,0.2989413240568719,1.0,269,4,1.0,1.0,256,4,1.0,1.0,256,4,1.0,1.0,271,5,1.0,1.0,212,4,1.0,1.0
5a801f215542992bc0c4a6b2,the first woman to be the chef de mission of an Australian Olympic team won gold medal in which winter Olympics ?,chunk_packed_280,hybrid_packed_280,0.3538796337308756,0.3523916768756731,0.36978962562930606,0.366444744217294,0.42857142857142855,258,5,0.0,0.0,275,5,0.0,0.5,271,5,0.0,0.5,280,5,0.0,0.0,211,4,0.0,0.0
5a8b91d25542995d1e6f13fc,What occupation have Carly Gullickson and Francesca Schiavone both held?,chunk_packed_280,hybrid_packed_280,0.264579845433565,0.20432563153209587,0.26773938496547045,0.29410522850076726,0.42857142857142855,246,5,0.0,0.8,172,5,0.0,0.0,148,5,0.0,0.8,276,5,0.0,0.8,204,5,0.0,0.8
5a863ff0554299211dda2ac6,Are both Bird Talk and Decibel monthly magazines about birds?,ace_focused_220,ace_focused_220,0.26737410011525575,0.2621942209070976,0.27840260228199765,0.29766408709845943,0.6666666666666666,275,5,1.0,1.0,271,5,1.0,1.0,280,5,1.0,1.0,276,5,1.0,1.0,211,5,1.0,1.0
5a80abec5542996402f6a5e1,Grafton and Carroll counties as well as the Pratt Family Camps border what lake in New Hampshire?,ace_focused_220,ace_focused_220,0.29729467728207193,0.30751685523928246,0.30339642071455386,0.3304303845394799,0.6666666666666666,279,5,1.0,1.0,274,5,1.0,1.0,274,5,1.0,1.0,268,5,1.0,1.0,203,5,1.0,1.0
5a734acf5542991f9a20c6ec,"Which singer is younger, Shirley Manson or Jim Kerr?",ace_focused_220,ace_packed_280,0.2498137231830801,0.25225827062593725,0.2531664946879362,0.3115408098901088,0.6666666666666666,274,5,0.0,0.0,279,5,0.0,0.0,279,5,0.0,0.0,264,5,0.0,0.8,212,5,0.0,0.0
5a7647b85542992d0ec0608a,What street was the adult entertainment district of the Liberty Tree District centered on?,ace_focused_220,ace_focused_220,0.31996261335104337,0.30633429754650243,0.31827699468276394,0.3737319223279862,0.42857142857142855,276,4,1.0,1.0,273,4,1.0,1.0,276,4,1.0,1.0,262,5,1.0,1.0,217,4,1.0,1.0
5abc8d00554299700f9d78fd,Matthew Butturini was born in a town on the Tweed River how many km north-east of Sydney?,ace_focused_220,ace_focused_220,0.28478629450163334,0.32863858224907716,0.33059640304468824,0.34001877414761417,1.0,263,5,1.0,1.0,274,5,0.0,0.0,277,5,1.0,1.0,265,5,1.0,1.0,214,5,1.0,1.0
5a8089dc5542992bc0c4a765,The current coach of the Los Angeles Clippers was signed as a free agent to the San Antonio Spurs during what season?,ace_focused_220,ace_focused_220,0.27751123474343364,0.2677300619318022,0.27349150977613723,0.38690223305102023,0.42857142857142855,280,4,0.0,0.0,276,4,0.0,0.0,269,4,0.0,0.0,276,5,0.0,0.0,220,5,0.0,0.0
5a8ab6be5542992d82986f5f,"In which city was this band formed, whose rhythm guitarist featured in ""Cupid's Chokehold?""",ace_focused_220,ace_focused_220,0.2495198619889608,0.21698495712684884,0.21600747464662656,0.33790251966802437,0.25,280,5,0.0,0.0,278,5,0.0,0.0,279,4,0.0,0.0,274,5,0.0,0.0,210,4,0.0,0.0
5a72429355429971e9dc9375,What machine has the same name as another machine created by Ludwig Boltzmann?,ace_focused_220,ace_packed_280,0.26190317886538933,0.2582087557046728,0.2611078943206465,0.2955201196544917,0.42857142857142855,274,5,1.0,1.0,255,5,1.0,1.0,252,5,1.0,1.0,198,5,1.0,1.0,198,5,1.0,1.0
5ac4f2e755429924173fb503,Chiang Chungcheng was involved involved in what battle in 1942?,ace_focused_220,ace_focused_220,0.28266142580066594,0.2813134177614054,0.2909211173982004,0.31672787437304895,0.6666666666666666,249,5,0.0,0.6666666666666666,261,5,1.0,1.0,261,5,1.0,1.0,254,5,1.0,1.0,210,4,1.0,1.0
5ab6ecd85542991d322236cf,The Carnaval del Pueblo is Eurpoe's largest celebration of what expression of the people of Latin America?,chunk_packed_280,ace_focused_220,0.3892366177201866,0.42516409960277635,0.4136007575046079,0.38705685689738967,0.42857142857142855,280,5,1.0,1.0,265,5,1.0,1.0,265,5,1.0,1.0,274,5,1.0,1.0,210,5,1.0,1.0
5adf85e05542993344016cba,What football league did John Moncur belong to during his time at Ipswich Town F.C.?,ace_focused_220,hybrid_packed_280,0.2804268468222324,0.3090482019744575,0.31111228700795607,0.3285513622651497,0.6666666666666666,268,5,1.0,1.0,273,5,0.0,0.5,266,5,1.0,1.0,276,5,1.0,1.0,218,4,0.0,0.0
5a7455eb55429979e2882908,"Which Avalanche happened first, Rigopiano avalanche or 1999 Galtür avalanche ?",ace_focused_220,ace_focused_220,0.33091647602572005,0.3471279708841327,0.33473016518887155,0.3713836079054387,0.6666666666666666,269,5,0.0,0.4,271,5,0.0,0.4,271,5,0.0,0.4,262,5,0.0,0.4,219,5,0.0,0.8571428571428571
5ac385f8554299741d48a279,The memorial commemorating a 1941 Japanese surprise attack was designed by whom?,ace_focused_220,hybrid_packed_280,0.24223863862257494,0.24137454402278458,0.24887601430556394,0.28313054704688795,0.6666666666666666,276,5,1.0,1.0,275,5,1.0,1.0,271,5,1.0,1.0,250,4,0.0,0.0,203,3,0.0,0.0
5ac0a18a5542992a796ded41,"What genre did the writer whose novel was based on ""I'll Take Manhattan"" writes?",ace_focused_220,ace_focused_220,0.2646045210025455,0.29625277332700506,0.3137402140069253,0.31870865288371814,0.42857142857142855,277,5,0.0,0.0,275,5,0.0,0.0,269,5,0.0,0.6666666666666666,251,5,0.0,0.0,195,4,0.0,0.6666666666666666
5ae3606b5542991a06ce99a8,"Philip Carlo, the author of the biography of the mob assasin Richard Kuklinsk, died of which diease?i, ",ace_focused_220,ace_focused_220,0.23272058231383927,0.23961769150785026,0.24967339579112963,0.2658107117992939,0.6666666666666666,263,4,0.0,0.0,274,5,0.0,0.0,278,5,0.0,0.0,269,5,0.0,0.0,217,4,0.0,0.0
5a71231a5542994082a3e5c4,"What edible, juicy fruit is grown on a deciduous tree called 'pesco' in Italian?",ace_focused_220,chunk_packed_280,0.2657416798298904,0.24854447402333069,0.25344805245915103,0.2976230435577087,0.42857142857142855,270,5,1.0,1.0,279,5,1.0,1.0,279,5,1.0,1.0,276,5,1.0,1.0,219,4,0.0,0.0
5a7d19d85542995ed0d165e8,The Tennessee Volunteers football team plays as a member for a conference in what city?,ace_focused_220,chunk_packed_280,0.2791444429303299,0.305463979604232,0.30124571004811307,0.3491565109271001,0.42857142857142855,277,5,0.0,0.6666666666666666,276,5,0.0,0.0,280,4,0.0,0.0,271,5,0.0,0.0,210,5,0.0,0.0
5ae791245542997b22f6a7a3,Nikhil Nanda is the son of the insurance advisor in what business?,ace_focused_220,ace_focused_220,0.24836819744772437,0.26853331292417004,0.24544727498652527,0.32006935561726146,0.25,280,5,0.0,0.0,278,5,0.0,0.0,262,4,0.0,0.0,264,5,0.0,0.0,193,4,1.0,1.0
5a7d2afb554299452d57bb41,The Story of Them Featuring Van Morrison is a compilation album recorded by what Northern Irish band formed in Belfast in April 1964?,chunk_packed_280,ace_focused_220,0.42166205402133417,0.43379710451422926,0.4281483549304659,0.4306701183853393,0.6666666666666666,259,5,1.0,1.0,259,5,1.0,1.0,259,5,1.0,1.0,262,5,1.0,1.0,204,5,1.0,1.0
5abcfa6f5542993a06baf9c7,Both Hatter and March Hare are characters in which book?,ace_focused_220,ace_focused_220,0.2788642752014656,0.28884208400406985,0.29568971008276357,0.31573822429479065,0.6666666666666666,269,5,1.0,1.0,280,5,1.0,1.0,280,5,1.0,1.0,253,5,1.0,1.0,209,3,1.0,1.0
5a7c00a55542996dd594b87e,"San Jose Secondary Educational Center, is located on the cost of what sea? ",ace_focused_220,chunk_packed_280,0.33619070702135434,0.33737229629513554,0.3244675724010119,0.39975343014632536,0.6666666666666666,273,4,1.0,1.0,274,4,0.0,0.0,275,4,0.0,0.0,275,5,0.0,0.0,212,3,0.0,0.0
5ae64ba755429929b0807b25,What team that is a member of the America East Conference played in the championship game in 2009?,ace_focused_220,ace_focused_220,0.2833519707726523,0.29797327751521674,0.28843300704703123,0.3697414784655869,0.42857142857142855,258,5,0.0,0.0,271,5,0.0,0.0,270,5,0.0,0.0,263,5,0.0,0.7499999999999999,216,4,0.0,0.7499999999999999
5adfc11e55429942ec259b3a,"Which of the role of Cindy Robinson was an anime adaptation of the ""Blue Dragon"" video game series?",chunk_packed_280,ace_focused_220,0.47492341427865437,0.47967383884734216,0.4763663057610369,0.47106754347856583,1.0,259,5,0.0,0.0,262,5,0.0,0.0,265,5,0.0,0.0,258,5,0.0,0.0,212,4,0.0,0.0
5ab596d95542992aa134a371,WHere are both Sanming and Jiutai District located?,ace_focused_220,ace_focused_220,0.24861585576572914,0.2706314583875158,0.2761480750981634,0.28552657875500415,0.42857142857142855,245,5,0.0,0.0,277,5,0.0,0.0,276,5,0.0,0.0,280,5,0.0,0.0,193,4,0.0,0.0
5ae206c45542994d89d5b311,"Through which Tv series, one of the stars of Whats up korean film Kim Ji-won gained attention?",chunk_packed_280,bm25_packed_280,0.29849027094464275,0.34557052567676744,0.3294712943976066,0.28757615848092005,1.0,280,5,0.0,0.0,278,5,0.0,0.6666666666666666,280,5,0.0,0.6666666666666666,273,5,0.0,0.0,205,5,0.0,0.0
5ae544d75542990ba0bbb249, Arena Essex Raceway is built alongside an out-of-town shopping centre constructed on the site of a former what?,chunk_packed_280,ace_focused_220,0.3518328741644201,0.35565462997422836,0.3574511167458858,0.30549263410299987,0.6666666666666666,275,5,1.0,1.0,278,5,1.0,1.0,278,5,1.0,1.0,249,5,1.0,1.0,207,4,1.0,1.0
5abbb116554299642a094b1d,Which university - the University of Rochester or the University of Colorado - is located further east?,ace_focused_220,bm25_packed_280,0.31801723492332556,0.31392259679026757,0.31627575037890054,0.36013329080480716,0.6666666666666666,259,5,1.0,1.0,256,5,1.0,1.0,273,5,0.0,0.6666666666666666,272,5,1.0,1.0,202,4,0.0,0.6666666666666666
5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,ace_focused_220,ace_focused_220,0.3420942218416487,0.3493155191471996,0.3463621179342512,0.41654064757631926,0.42857142857142855,272,5,0.0,0.0,265,5,0.0,0.6,277,5,0.0,0.0,262,5,0.0,0.6,220,5,0.0,0.6
5a7b89a3554299294a54a9e3,A Big Daddy is a fictional character in a series that has sold more than how many copies? ,ace_focused_220,ace_focused_220,0.23751551521464134,0.22502623304852937,0.23788902009434965,0.3525009330758132,0.25,273,5,0.0,0.0,266,5,0.0,0.0,279,4,0.0,0.0,275,5,0.0,0.4,203,4,0.0,0.4
5a8a09ff5542992d82986e6b,When did the husband of William Roper bornj who was also the father of  Margaret Roper?,chunk_packed_280,ace_focused_220,0.2924716979157518,0.28386211467429556,0.2906325467448593,0.31291498250330574,1.0,278,5,0.0,0.0,276,5,0.0,0.0,273,5,0.0,0.0,276,5,0.0,0.0,218,5,0.0,0.0
5ade747555429939a52fe8c5,What is the character of fictional character Claire Fraser in a British-American television drama series developed by Ronald D. Moore ?,ace_focused_220,ace_focused_220,0.2907954728376657,0.29015862352057464,0.2902148278070382,0.3863029884476257,1.0,276,5,0.0,0.0,280,5,0.0,0.8333333333333333,280,5,0.0,0.8333333333333333,258,5,0.0,0.0,206,5,0.0,0.8333333333333333
5ab808b85542991d3222380d,Umi-a-Liloa inherited authority of a kind which is a belief in what?,ace_packed_280,ace_packed_280,0.282831945138778,0.32138465082264667,0.3226681976838185,0.32408701484497926,0.6666666666666666,255,4,0.0,0.0,272,4,0.0,0.4444444444444444,276,4,0.0,0.0,252,5,0.0,0.4444444444444444,219,2,0.0,0.0
5ae5be475542990ba0bbb2c6,Which ground force of the Austro-Hungarian Dual Monarchy did Jan Romer joined ,ace_focused_220,ace_focused_220,0.2733256591901625,0.2893172910897696,0.28756488657422064,0.31442800215764855,0.6666666666666666,278,5,1.0,1.0,279,5,1.0,1.0,277,4,1.0,1.0,280,5,1.0,1.0,218,4,1.0,1.0
5a88ba465542993e715ac089,"Jessica Ashley has recorded her own songs and has also written songs for which singer known for her song ""Leave (Get Out)""?",chunk_packed_280,ace_focused_220,0.2640106970816548,0.28085273555745455,0.2757832413675212,0.2707305729180851,0.25,272,5,0.0,0.0,275,5,0.0,0.0,275,5,0.0,0.0,264,5,0.0,0.0,219,4,0.0,0.0
5ab2c6d955429916697740c3,Are Maki Nomiya and Conrad Lant both considered musicians?,ace_focused_220,ace_focused_220,0.27157111917988513,0.2577543845982761,0.2732563041012456,0.3086642293725548,0.6666666666666666,280,5,0.0,0.0,257,5,0.0,0.0,261,5,0.0,0.0,279,5,0.0,0.0,220,5,0.0,0.0
5a7c762d55429935c91b51c7,Mike Welch attended high school that serves how many students ?,ace_focused_220,bm25_packed_280,0.23025084879318014,0.2586671214351757,0.23724606012693072,0.28968354946056374,0.6666666666666666,261,5,0.0,0.0,273,5,0.0,0.6666666666666666,273,5,0.0,0.6666666666666666,270,5,0.0,0.0,220,4,0.0,0.0
5ac325495542995ef918c12e,Which region of Ghana was the city where Akrofuom is located? ,ace_focused_220,ace_focused_220,0.31989048593716995,0.32975642659389126,0.3294759553839182,0.3984732564341863,1.0,275,4,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,276,5,0.0,0.6666666666666666,208,4,0.0,0.6666666666666666
5a8a833855429970aeb702fe,How many rooms are in the hotel that is home to the Cirque du Soleil show Mystere?,ace_focused_220,ace_packed_280,0.27235835580010964,0.27023031518645363,0.26567866208591717,0.33064585422210024,0.6666666666666666,272,5,0.0,0.0,275,5,0.0,0.0,264,5,0.0,0.0,258,5,1.0,1.0,219,4,0.0,0.0
5a8c7057554299653c1aa066,Both the 2010–11 UEFA Champions League knockout phase  and 011 UEFA Champions League Final were held at what London stadium?,ace_focused_220,ace_focused_220,0.3886229724138674,0.3842826990289464,0.39231864183698584,0.4408901078074774,0.6666666666666666,266,5,0.0,0.6666666666666666,266,5,0.0,0.6666666666666666,264,5,0.0,0.6666666666666666,261,5,0.0,0.6666666666666666,192,4,0.0,0.6666666666666666
5ae733dc5542991e8301cbd1,"This English indie pop band formed in 2005 consisting of Oliver Sims, and also inspired My Wicked Heart is from what city?",ace_focused_220,ace_focused_220,0.26998121003078734,0.284683547007224,0.282178963987454,0.3165849663841479,0.42857142857142855,265,4,0.0,0.6666666666666666,264,5,0.0,0.6666666666666666,267,5,0.0,0.6666666666666666,274,5,0.0,0.6666666666666666,198,4,0.0,0.6666666666666666
5a86ec9f55429960ec39b6d7,Does Erodium or Cymbidium include more species?,chunk_packed_280,bm25_packed_280,0.25046588110386214,0.24398019563508871,0.247049672622694,0.25816459141664944,0.6666666666666666,272,5,1.0,1.0,84,5,1.0,1.0,277,5,1.0,1.0,266,5,1.0,1.0,210,4,1.0,1.0
5ac3a0b25542993915413838,"Which of Mabel Keyes Babcock's distant relatives wrote ""Of Plymouth Plantation"" and served as Governor of the Plymouth Colony? ",chunk_packed_280,ace_focused_220,0.2939772296899217,0.31678549383317556,0.30424051996380974,0.31238949513014325,0.42857142857142855,277,5,1.0,1.0,278,5,1.0,1.0,277,5,1.0,1.0,266,5,1.0,1.0,217,5,1.0,1.0
5adfd30c55429906c02daa53,"What movie studio produced The Benchwarmers, which starred Rob Schneider and Napoleon Dynamites lead actor, Jon Heder?",chunk_packed_280,ace_packed_280,0.269548495600573,0.3067769448080184,0.2880187484084144,0.28870841167573336,0.6666666666666666,269,5,0.0,0.0,277,5,0.0,0.0,276,5,0.0,0.0,279,5,0.0,0.5,218,4,0.0,0.0
5a88f7bf5542997e5c09a6dd,What movie did Chris Duesterdiek work on that was directed by Seth Rogen and Evan Goldberg?,chunk_packed_280,chunk_packed_280,0.25580157983027846,0.23155529064450575,0.2270709879687629,0.2762474720270781,0.42857142857142855,270,5,1.0,1.0,270,5,0.0,0.0,270,5,0.0,0.0,279,5,0.0,0.0,203,4,0.0,0.0
5adfa22655429942ec259ac4,"How many total staff (including part-time, flexible, and fixed contract staff) does the broadcaster, who released HyperNormalisation, employ?",ace_focused_220,ace_focused_220,0.2582044342004578,0.32017793612432055,0.3000259549254375,0.32147566268353234,0.25,259,5,1.0,1.0,269,5,1.0,1.0,272,5,1.0,1.0,279,5,1.0,1.0,219,3,1.0,1.0
5ac31a73554299741d48a1e9,Ferdinand Zvonimir von Habsburg is the eldest son of the head of which House,ace_focused_220,ace_focused_220,0.36611071522494015,0.4266246075155534,0.3968447267665812,0.42396388440473887,0.42857142857142855,272,4,1.0,1.0,280,4,1.0,1.0,250,4,1.0,1.0,267,4,1.0,1.0,208,3,1.0,1.0
5a72634d5542997f82783994,what city will host the event in which marie gisele eleme asse won twoo medals in 2017,chunk_packed_280,ace_packed_280,0.2994818644131052,0.3436800339607379,0.3303902946148093,0.29746355428021676,1.0,267,5,1.0,1.0,266,5,0.0,0.0,280,5,0.0,0.0,264,5,1.0,1.0,209,4,0.0,0.0
5a85ea095542994775f606a8,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",chunk_packed_280,ace_focused_220,0.2700457502925763,0.3291384842336368,0.2957540490292595,0.28784075304437406,0.6666666666666666,275,5,1.0,1.0,280,5,1.0,1.0,279,4,1.0,1.0,279,5,1.0,1.0,218,5,1.0,1.0
5a81e8ea5542995ce29dcc73,Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,chunk_packed_280,ace_focused_220,0.33390521964907793,0.3325399478944587,0.3408973646893053,0.3357528869495535,0.42857142857142855,258,5,1.0,1.0,263,5,1.0,1.0,263,5,1.0,1.0,274,5,1.0,1.0,196,5,1.0,1.0
5ab2082f554299722f9b4c9f,What award did both Victor Heerman and Lloyd Corrigan win?,ace_focused_220,ace_focused_220,0.24928589208006005,0.24697592107067398,0.26125878292157534,0.29339068807070745,0.6666666666666666,278,5,0.0,0.0,279,5,0.0,0.0,280,5,0.0,0.0,268,5,0.0,0.0,200,4,0.0,0.8
5a7eb22655429930675135cb,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with former UNLV teammate Stacey Augmon?,ace_focused_220,bm25_packed_280,0.21404093359290963,0.2591392741891776,0.23758861405049592,0.2640496739156598,0.42857142857142855,278,4,0.0,0.0,266,4,0.0,0.6666666666666666,266,4,0.0,0.6666666666666666,279,4,0.0,0.0,201,4,0.0,0.0
